compilation error,[CE] cannot find symbol categoryPlot,,CategoryPlot CategoryPlot = this.categoryPlot.getPlot();
compilation error,[CE] cannot find symbol,,CategoryPlot CategoryPlot = getPlot();
increase failing tests, [FE] NullPointerException,,CategoryPlot CategoryPlot = new CategoryPlot();
compilation error,[CE] cannot find symbol Lists,,CategoryPlot CategoryPlot = Lists.newArrayList();
compilation error,[CE] cannot find symbol Maps,,CategoryPlot CategoryPlot = Maps.newHashMap();
compilation error,[CE] cannot find symbol categoryplot,,CategoryPlot CategoryPlot = this.categoryplot.getPlot();
compilation error,[CE] cannot find symbol,if (dataset != null) { ,if(dataset!= null ||!Dataset.isAssignableFrom(renderer)) {
compilation error,[CE] cannot find symbol,if (dataset != null) { ,if(dataset!= null ||!DatasetUtilities.isAssignableFrom(dataset)) {
compilation error,[CE] cannot find symbol,if (dataset != null) { ,if(dataset!= null ||!Dataset.isEmpty()) {
compilation error,[CE] cannot find symbol DatasetUtil,if (dataset != null) { ,if(dataset!= null ||!DatasetUtil.isAssignmentOp(dataset)) {
compilation error,[CE] cannot find symbol,if (dataset != null) { ,if(dataset!= null ||!DatasetUtilities.isAssignmentOp(dataset)) {
compilation error,[CE] cannot find symbol,if (dataset != null) { ,if(dataset!= null || XYDataset.isAssignableFrom(dataset)) {
compilation error,[CE] cannot find symbol DatasetUtil,if (dataset != null) { ,if(dataset!= null ||!DatasetUtil.isAssignableFrom(dataset)) {
compilation error,[CE] call to super must be first statement in constructor,,super(); this.domainAxis = new java.util.ArrayList();
compilation error,[CE] call to super must be first statement in constructor,,super(DEFAULT_CROSSHAIR_VALUE); this.domainAxis = new java.util.ArrayList();
compilation error,[CE] call to super must be first statement in constructor,,super(DEFAULT_CROSSHAIR_VALUE); this.domainAxis = domainAxis;
compilation error,[CE] call to super must be first statement in constructor,,super(DEFAULT_CROSSHAIR_VALUE); this.domainAxis = DEFAULT_CROSSHAIR_VALUE;
compilation error,[CE] call to super must be first statement in constructor,,super(DEFAULT_CROSSHAIR_VALUE, DEFAULT_CROSSHAIR_PAINT); this.domainAxis = new java.util.ArrayList();
compilation error,[CE] call to super must be first statement in constructor,,super(DEFAULT_CROSSHAIR_VALUE, DEFAULT_CROSSHAIR_PAINT); this.domainAxis = domainAxis;
compilation error,[CE] call to super must be first statement in constructor,,super(DEFAULT_CROSSHAIR_VALUE, DEFAULT_CROSSHAIR_STROKE); this.domainAxis = domainAxis;
compilation error,[CE] call to super must be first statement in constructor,,super(DEFAULT_CROSSHAIR_VALUE, DEFAULT_CROSSHAIR_STROKE); this.domainAxis = new java.util.ArrayList();
compilation error,[CE] call to super must be first statement in constructor,,super(DEFAULT_CROSSHAIR_VALUE); this.domainAxis = new XYItemRenderer();
compilation error,[CE] cannot find symbol domainAxis,,this.domainAxis = new java.util.ArrayList();
patch is same with buggy,,addRangeMarker(index, marker, layer, true); ,addRangeMarker(index, marker, layer, true);
compilation error,[CE] cannot find symbol Layer,addRangeMarker(index, marker, layer, true); ,addRangeMarker(index, marker, Layer, false);
compilation error,[CE] cannot find symbol Layer,addRangeMarker(index, marker, layer, true); ,addRangeMarker(index, marker, Layer, true);
compilation error,[CE] no suitable method found for addRangeMarker(CategoryPlot,Marker,Layer,boolean),addRangeMarker(index, marker, layer, true); ,addRangeMarker(this, marker, layer, true);
compilation error,[CE] cannot find symbol layers,addRangeMarker(index, marker, layer, true); ,addRangeMarker(index, marker, layers, false);
compilation error,[CE] cannot find symbol,addRangeMarker(index, marker, layer, true); ,setRangeMarker(index, marker, layer, false);
compilation error,[CE] '.class' expected,addRangeMarker(index, marker, layer, true); ,addRangeMarker(int, marker, layer, true);
compilation error,[CE] cannot find symbol in,addRangeMarker(index, marker, layer, true); ,addRangeMarker(in, marker, layer, false);
patch is same with buggy,,else if (layer == Layer.BACKGROUND) { ,else if(layer == Layer.BACKGROUND) {
compilation error,[CE] cannot find symbol layer,else if (layer == Layer.BACKGROUND) { ,else if(this.layer == Layer.BACKGROUND) {
compilation error,[CE] bad operand types for binary operator '==',else if (layer == Layer.BACKGROUND) { ,else if(index == Layer.BACKGROUND) {
increase failing tests, [FE] NullPointerException,else if (layer == Layer.BACKGROUND) { ,else if(layer!= Layer.BACKGROUND) {
compilation error,[CE] bad operand type Layer for unary operator '!',else if (layer == Layer.BACKGROUND) { ,else if(!layer.BACKGROUND) {
patch is same with buggy,,else if (layer == Layer.BACKGROUND) { ,else if (layer == Layer.BACKGROUND) {
compilation error,[CE] cannot find symbol label,else if (layer == Layer.BACKGROUND) { ,else if(label == Layer.BACKGROUND) {
compilation error,[CE] cannot find symbol level,else if (layer == Layer.BACKGROUND) { ,else if(level == Layer.BACKGROUND) {
compilation error,[CE] illegal start of expression,else if (layer == Layer.BACKGROUND) { ,else if(layer == Layer.BACKGROUND)!=
compilation error,[CE] cannot find symbol protectPath,else if (layer == Layer.BACKGROUND) { ,else if(protectPath) {
patch is same with buggy,,this.datasetToDomainAxisMap = new ObjectList(); ,this.datasetToDomainAxisMap = new ObjectList();
compilation error,[CE] cannot find symbol This,this.datasetToDomainAxisMap = new ObjectList(); ,this.datasetToDomainAxisMap = new ObjectList(); This.domainAxisMap = new ObjectList();
compilation error,[CE] cannot find symbol This,this.datasetToDomainAxisMap = new ObjectList(); ,this.datasetToDomainAxisMap = new ObjectList();This.domainAxisMap = new ObjectList();
compilation error,[CE] cannot find symbol domainAxisMap,this.datasetToDomainAxisMap = new ObjectList(); ,this.datasetToDomainAxisMap = new ObjectList();this.domainAxisMap = new ObjectList();
compilation error,[CE] cannot find symbol domainAxisMap,this.datasetToDomainAxisMap = new ObjectList(); ,this.datasetToDomainAxisMap = new ObjectList(); Preconditions.checkNotNull(this.domainAxisMap);
compilation error,[CE] ';' expected,this.datasetToDomainAxisMap = new ObjectList(); ,this.datasetToDomainAxisMap = new ObjectList(); Preconditions.checkArgument(this.domainAxis instanceof CategoryAxis));
compilation error,[CE] cannot find symbol THIS,this.datasetToDomainAxisMap = new ObjectList(); ,this.datasetToDomainAxisMap = new ObjectList(); THIS.domainAxisMap = new ObjectList();
compilation error,[CE] cannot find symbol domainAxisMap,this.datasetToDomainAxisMap = new ObjectList(); ,this.datasetToDomainAxisMap = new ObjectList(this.domainAxisMap);
compilation error,[CE] ';' expected,this.datasetToDomainAxisMap = new ObjectList(); ,this.datasetToDomainAxisMap = new ObjectList(); Preconditions.checkState(this.domainAxis instanceof CategoryAxis));
compilation error,[CE] cannot find symbol domainAxis,this.datasetToDomainAxisMap = new ObjectList(); ,this.datasetToDomainAxisMap = new ObjectList(this.domainAxis);
compilation error,[CE] variable event is already defined in method datasetChanged(DatasetChangeEvent),,PlotChangeEvent event = new PlotChangeEvent(ChartChangeEventType.DATASET_UPDATED); notifyListeners(event);
compilation error,[CE] variable event is already defined in method datasetChanged(DatasetChangeEvent),,PlotChangeEvent event =(PlotChangeEvent)getParent();
compilation error,[CE] variable event is already defined in method datasetChanged(DatasetChangeEvent),,PlotChangeEvent event =(PlotChangeEvent)this.getParent();
compilation error,[CE] variable event is already defined in method datasetChanged(DatasetChangeEvent),,PlotChangeEvent event = new PlotChangeEvent(this);
compilation error,[CE] variable event is already defined in method datasetChanged(DatasetChangeEvent),,PlotChangeEvent event = new PlotChangeEvent(ChartChangeEventType.DATASET_UPDATED);
compilation error,[CE] variable event is already defined in method datasetChanged(DatasetChangeEvent),,PlotChangeEvent event = new PlotChangeEvent(ChartChangeEventType.CHART_UPDATED); notifyListeners(event);
compilation error,[CE] variable event is already defined in method datasetChanged(DatasetChangeEvent),,PlotChangeEvent event = new PlotChangeEvent(ChartChangeEventType.CHART_UPDATED);
compilation error,[CE] variable event is already defined in method datasetChanged(DatasetChangeEvent),,PlotChangeEvent event =(PlotChangeEvent)super.getParent();
compilation error,[CE] variable event is already defined in method datasetChanged(DatasetChangeEvent),,PlotChangeEvent event = XYPlot.getParent();
compilation error,[CE] variable event is already defined in method datasetChanged(DatasetChangeEvent),,PlotChangeEvent event =(PlotChangeEvent)this.chartChangeEvent.get();
compilation error,[CE] constructor PlotChangeEvent in class PlotChangeEvent cannot be applied to given types;,PlotChangeEvent e = new PlotChangeEvent(this); ,PlotChangeEvent e = new PlotChangeEvent(ChartChangeEventType.DATASET_UPDATED);
compilation error,[CE] cannot find symbol CHART_CHECKED,PlotChangeEvent e = new PlotChangeEvent(this); ,PlotChangeEvent e = new PlotChangeEvent(ChartChangeEventType.CHART_CHECKED);
compilation error,[CE] cannot find symbol CHART_CHANGE,PlotChangeEvent e = new PlotChangeEvent(this); ,PlotChangeEvent e = new PlotChangeEvent(ChartChangeEventType.CHART_CHANGE);
patch is same with buggy,,PlotChangeEvent e = new PlotChangeEvent(this); ,PlotChangeEvent e = new PlotChangeEvent(this);
compilation error,[CE] constructor PlotChangeEvent in class PlotChangeEvent cannot be applied to given types;,PlotChangeEvent e = new PlotChangeEvent(this); ,PlotChangeEvent e = new PlotChangeEvent(this, ChartChangeEventType.DATASET_UPDATED);
compilation error,[CE] cannot find symbol CHART_CHANGED,PlotChangeEvent e = new PlotChangeEvent(this); ,PlotChangeEvent e = new PlotChangeEvent(ChartChangeEventType.CHART_CHANGED);
compilation error,[CE] cannot find symbol NEGATIVE_INFINITY,PlotChangeEvent e = new PlotChangeEvent(this); ,PlotChangeEvent e = new PlotChangeEvent(ChartChangeEventType.NEGATIVE_INFINITY);
compilation error,[CE] cannot find symbol CHART_CHANGING,PlotChangeEvent e = new PlotChangeEvent(this); ,PlotChangeEvent e = new PlotChangeEvent(ChartChangeEventType.CHART_CHANGING);
compilation error,[CE] cannot find symbol CHART_CHANCED,PlotChangeEvent e = new PlotChangeEvent(this); ,PlotChangeEvent e = new PlotChangeEvent(ChartChangeEventType.CHART_CHANCED);
compilation error,[CE] constructor PlotChangeEvent in class PlotChangeEvent cannot be applied to given types;,PlotChangeEvent e = new PlotChangeEvent(this); ,PlotChangeEvent e = new PlotChangeEvent(ChartChangeEventType.DATASET_UPDATED, this);
compilation error,[CE] cannot find symbol,,super.addChangeEvent(e);
compilation error,[CE] cannot find symbol datasetChangeEvent,,this.datasetChangeEvent = EventUtilities.throwDatasetException("");
compilation error,[CE] method addChangeListener in class Plot cannot be applied to given types;,,super.addChangeListener(e);
compilation error,[CE] cannot find symbol,,super.addChangeEvent(e); event.getDataset().removeChangeListener(e);
compilation error,[CE] cannot find symbol datasetChangeEvent,,this.datasetChangeEvent = EventUtilities.getDatasetChangeEvent(e);
compilation error,[CE] cannot find symbol,,EventEvent e = event.getDataset();
compilation error,[CE] cannot find symbol datasetChangeEvent,,this.datasetChangeEvent = EventUtilities.getDatasetChangeEvent(this);
compilation error,[CE] cannot find symbol datasetChangeEvent,,this.datasetChangeEvent.remove(e);
compilation error,[CE] cannot find symbol datasetChangeEvent,,this.datasetChangeEvent.remove();
compilation error,[CE] cannot find symbol datasetChangeEvent,,this.datasetChangeEvent.add(e);
patch is same with buggy,,this.rangeZeroBaselinePaint = Color.black; ,this.rangeZeroBaselinePaint = Color.black;
compilation error,[CE] cannot find symbol RAL,this.rangeZeroBaselinePaint = Color.black; ,this.rangeZeroBaselinePaint = Color.RAL;
compilation error,[CE] cannot find symbol White,this.rangeZeroBaselinePaint = Color.black; ,this.rangeZeroBaselinePaint = Color.White;
compilation error,[CE] bad operand types for binary operator '+',this.rangeZeroBaselinePaint = Color.black; ,this.rangeZeroBaselinePaint = Color.black + 1;
compilation error,[CE] variable index is already defined in method removeRangeMarker(int,Marker,Layer),,int index = indexOf(marker);
compilation error,[CE] variable index is already defined in method removeRangeMarker(int,Marker,Layer),,int index = indexOf(marker, layer);
compilation error,[CE] variable index is already defined in method removeRangeMarker(int,Marker,Layer),,int index = 0;
compilation error,[CE] variable index is already defined in method removeRangeMarker(int,Marker,Layer),,int index = marker.lastIndexOf('n');
compilation error,[CE] variable index is already defined in method removeRangeMarker(int,Marker,Layer),,int index = marker.lastIndexOf('n', 'r');
compilation error,[CE] variable index is already defined in method removeRangeMarker(int,Marker,Layer),,int index = getIndex(index + 1);
compilation error,[CE] variable index is already defined in method removeRangeMarker(int,Marker,Layer),,int index = marker.lastIndexOf("n");
compilation error,[CE] variable index is already defined in method removeRangeMarker(int,Marker,Layer),,int index = marker.indexOf('n', layer);
compilation error,[CE] unclosed character literal,,int index = marker.lastIndexOf('n', 'rd');
compilation error,[CE] variable index is already defined in method removeRangeMarker(int,Marker,Layer),,int index = marker.indexOf(layer, 0);
patch is same with buggy,,return removeDomainMarker(0, marker, layer); ,return removeDomainMarker(0, marker, layer);
compilation error,[CE] cannot find symbol,return removeDomainMarker(0, marker, layer); ,return removeNomainMarker(0, marker, layer);
compilation error,[CE] cannot find symbol Layer,return removeDomainMarker(0, marker, layer); ,return removeDomainMarker(0, marker, Layer);
compilation error,[CE] bad operand types for binary operator '+',return removeDomainMarker(0, marker, layer); ,return removeDomainMarker(0, marker, layer + 1);
compilation error,[CE] cannot find symbol layers,return removeDomainMarker(0, marker, layer); ,return removeDomainMarker(0, marker, layers);
compilation error,[CE] cannot find symbol,return removeDomainMarker(0, marker, layer); ,return removeOmainMarker(0, marker, layer);
compilation error,[CE] cannot find symbol,return removeDomainMarker(0, marker, layer); ,return removeXYMarker(0, marker, layer);
compilation error,[CE] call to super must be first statement in constructor,,super(); this.domainAnchor = CategoryAnchor.MIDDLE;
compilation error,[CE] cannot find symbol domainAnchor,,this.domainAnchor = CategoryAnchor.MIDDLE;
compilation error,[CE] cannot find symbol domainAnchor,,this.domainAnchor = CategoryAnchor.MIDDLE; this.domainGridlinePosition = CategoryAnchor.MIDDLE;
compilation error,[CE] call to super must be first statement in constructor,,super(CategoryAnchor.MIDDLE); this.domainGridlinePosition = CategoryAnchor.MIDDLE;
compilation error,[CE] call to super must be first statement in constructor,,super(CategoryAnchor.MIDDLE); this.domainAnchor = CategoryAnchor.MIDDLE;
compilation error,[CE] call to super must be first statement in constructor,,super(DecimalAnchor.MIDDLE); this.domainAnchor = CategoryAnchor.MIDDLE;
compilation error,[CE] cannot find symbol domainAnchor,,this.domainAnchor = CategoryAnchor.MIDDLE; this.domainAnchorPosition = CategoryAnchor.MIDDLE;
compilation error,[CE] cannot assign a value to final variable MIDDLE,,CategoryAnchor.MIDDLE = CategoryAnchor.MIDDLE; this.domainAnchor = CategoryAnchor.MIDDLE;
compilation error,[CE] cannot find symbol domainAnchor,,this.domainAnchor = CategoryAnchor.MIDDLE; this.domainGridlinePosition = CategoryAnchor.CENTER;
compilation error,[CE] cannot find symbol domainAnchor,,this.domainAnchor = CategoryAnchor.MIDDLE; this.domainGridlinePosition = CategoryAnchor.START;
