bugid	buggy	buggy_class	suspiciousness	buggy_line	endbuggycode	original_failing_test_number	action	patch	original_buggy	execution_result	diagnosis	previous_bug_id	new_failing_test_number
this_action1	[BUG]  [BUGGY]  [FE]  ComparisonFailure  testDefaultArgName  [CONTEXT]  public  boolean  hasArgName()  {  [BUGGY]    String  argName  =  getArgName();  [BUGGY]  return  argName  !=  null  &&  argName.length()  >  0;  }  [CLASS]  Option  [METHOD]  hasArgName  [RETURN_TYPE]  boolean  [VARIABLES]  boolean  hasArg  optionalArg  required  char  valuesep  Object  type  List  values  String  argName  description  longOpt  opt  long  serialVersionUID  int  UNINITIALIZED  UNLIMITED_VALUES  numberOfArgs  	projects/Cli31/src/main/java/org/apache/commons/cli/Option.java	0.5	328	328	1	add	    String  argName  =  getArgName();		compilable	  [FE]  ComparisonFailure  testDefaultArgName	16	1
214	[BUG]  [BUGGY]    OptionBuilder  instance  =(OptionBuilder)required();  [CE]  cannot  find  symbol  [CONTEXT]  public  static  OptionBuilder  isRequired()  {  [BUGGY]    OptionBuilder  instance  =(OptionBuilder)required();  [BUGGY]  OptionBuilder.required  =  true;  return  instance;  }  [CLASS]  OptionBuilder  [METHOD]  isRequired  [RETURN_TYPE]  OptionBuilder  [VARIABLES]  boolean  hasArg  optionalArg  required  OptionBuilder  instance  char  valuesep  Object  type  String  argName  description  longopt  name  newLongopt  int  numberOfArgs  	projects/Cli31/src/main/java/org/apache/commons/cli/OptionBuilder.java	1.0	148	148	1	replace	    OptionBuilder  instance  =(OptionBuilder)required();		non-compiled	[CE]  cannot  find  symbol	2	None	add
215	[BUG]  [BUGGY]    OptionBuilder  instance  =  new  OptionBuilder(getArgs());  [CE]  cannot  find  symbol  [CONTEXT]  public  static  OptionBuilder  isRequired()  {  [BUGGY]    OptionBuilder  instance  =  new  OptionBuilder(getArgs());  [BUGGY]  OptionBuilder.required  =  true;  return  instance;  }  [CLASS]  OptionBuilder  [METHOD]  isRequired  [RETURN_TYPE]  OptionBuilder  [VARIABLES]  boolean  hasArg  optionalArg  required  OptionBuilder  instance  char  valuesep  Object  type  String  argName  description  longopt  name  newLongopt  int  numberOfArgs  	projects/Cli31/src/main/java/org/apache/commons/cli/OptionBuilder.java	1.0	148	148	1	replace	    OptionBuilder  instance  =  new  OptionBuilder(getArgs());		non-compiled	[CE]  cannot  find  symbol	2	None	add
272	[BUG]  [BUGGY]    String  argName  =(String)this.numberOfArgs.get(0);  [CE]  int  cannot  be  dereferenced  [CONTEXT]  public  boolean  hasArgName()  {  [BUGGY]    String  argName  =(String)this.numberOfArgs.get(0);  [BUGGY]  return  argName  !=  null  &&  argName.length()  >  0;  }  [CLASS]  Option  [METHOD]  hasArgName  [RETURN_TYPE]  boolean  [VARIABLES]  boolean  hasArg  optionalArg  required  char  valuesep  Object  type  List  values  String  argName  description  longOpt  opt  long  serialVersionUID  int  UNINITIALIZED  UNLIMITED_VALUES  numberOfArgs  	projects/Cli31/src/main/java/org/apache/commons/cli/Option.java	0.5	328	328	1	replace	    String  argName  =(String)this.numberOfArgs.get(0);		non-compiled	[CE]  int  cannot  be  dereferenced	16	None	add
273	[BUG]  [BUGGY]    String  argName  =  getValue(opt.getKey());  [CE]  cannot  find  symbol  [CONTEXT]  public  boolean  hasArgName()  {  [BUGGY]    String  argName  =  getValue(opt.getKey());  [BUGGY]  return  argName  !=  null  &&  argName.length()  >  0;  }  [CLASS]  Option  [METHOD]  hasArgName  [RETURN_TYPE]  boolean  [VARIABLES]  boolean  hasArg  optionalArg  required  char  valuesep  Object  type  List  values  String  argName  description  longOpt  opt  long  serialVersionUID  int  UNINITIALIZED  UNLIMITED_VALUES  numberOfArgs  	projects/Cli31/src/main/java/org/apache/commons/cli/Option.java	0.5	328	328	1	replace	    String  argName  =  getValue(opt.getKey());		non-compiled	[CE]  cannot  find  symbol	16	None	add
275	[BUG]  [BUGGY]    String  argName  =  getValues();  [CE]  incompatible  types  [CONTEXT]  public  boolean  hasArgName()  {  [BUGGY]    String  argName  =  getValues();  [BUGGY]  return  argName  !=  null  &&  argName.length()  >  0;  }  [CLASS]  Option  [METHOD]  hasArgName  [RETURN_TYPE]  boolean  [VARIABLES]  boolean  hasArg  optionalArg  required  char  valuesep  Object  type  List  values  String  argName  description  longOpt  opt  long  serialVersionUID  int  UNINITIALIZED  UNLIMITED_VALUES  numberOfArgs  	projects/Cli31/src/main/java/org/apache/commons/cli/Option.java	0.5	328	328	1	replace	    String  argName  =  getValues();		non-compiled	[CE]  incompatible  types	16	None	add
331	[BUG]  [BUGGY]    OptionBuilder.argName  =(OptionBuilder)argName.clone();  [CE]  clone()  has  protected  access  in  Object  [CONTEXT]  public  static  OptionBuilder  hasArg()  {  OptionBuilder.numberOfArgs  =  1;  [BUGGY]    OptionBuilder.argName  =(OptionBuilder)argName.clone();  [BUGGY]  return  instance;  }  [CLASS]  OptionBuilder  [METHOD]  hasArg  [RETURN_TYPE]  OptionBuilder  [VARIABLES]  boolean  optionalArg  required  OptionBuilder  instance  char  valuesep  Object  type  String  argName  description  longopt  newLongopt  int  numberOfArgs  	projects/Cli31/src/main/java/org/apache/commons/cli/OptionBuilder.java	0.5	111	111	1	replace	    OptionBuilder.argName  =(OptionBuilder)argName.clone();		non-compiled	[CE]  clone()  has  protected  access  in  Object	20	None	add
334	[BUG]  [BUGGY]    OptionBuilder.argName  =(OptionBuilder)argName.fullArg();  [CE]  cannot  find  symbol  [CONTEXT]  public  static  OptionBuilder  hasArg()  {  OptionBuilder.numberOfArgs  =  1;  [BUGGY]    OptionBuilder.argName  =(OptionBuilder)argName.fullArg();  [BUGGY]  return  instance;  }  [CLASS]  OptionBuilder  [METHOD]  hasArg  [RETURN_TYPE]  OptionBuilder  [VARIABLES]  boolean  optionalArg  required  OptionBuilder  instance  char  valuesep  Object  type  String  argName  description  longopt  newLongopt  int  numberOfArgs  	projects/Cli31/src/main/java/org/apache/commons/cli/OptionBuilder.java	0.5	111	111	1	replace	    OptionBuilder.argName  =(OptionBuilder)argName.fullArg();		non-compiled	[CE]  cannot  find  symbol	20	None	add
335	[BUG]  [BUGGY]    OptionBuilder.argName  =(OptionBuilder)argName.get();  [CE]  cannot  find  symbol  [CONTEXT]  public  static  OptionBuilder  hasArg()  {  OptionBuilder.numberOfArgs  =  1;  [BUGGY]    OptionBuilder.argName  =(OptionBuilder)argName.get();  [BUGGY]  return  instance;  }  [CLASS]  OptionBuilder  [METHOD]  hasArg  [RETURN_TYPE]  OptionBuilder  [VARIABLES]  boolean  optionalArg  required  OptionBuilder  instance  char  valuesep  Object  type  String  argName  description  longopt  newLongopt  int  numberOfArgs  	projects/Cli31/src/main/java/org/apache/commons/cli/OptionBuilder.java	0.5	111	111	1	replace	    OptionBuilder.argName  =(OptionBuilder)argName.get();		non-compiled	[CE]  cannot  find  symbol	20	None	add
361	[BUG]  [BUGGY]    this.optionComparator.setArgName(name);  [CE]  cannot  find  symbol  [CONTEXT]  public  void  setArgName(String  name)  {  [BUGGY]    this.optionComparator.setArgName(name);  [BUGGY]  this.defaultArgName  =  name;  }  [CLASS]  HelpFormatter  OptionComparator  [METHOD]  setArgName  [RETURN_TYPE]  void  String  name  [VARIABLES]  String  DEFAULT_ARG_NAME  DEFAULT_LONG_OPT_PREFIX  DEFAULT_LONG_OPT_SEPARATOR  DEFAULT_OPT_PREFIX  DEFAULT_SYNTAX_PREFIX  defaultArgName  defaultLongOptPrefix  defaultNewLine  defaultOptPrefix  defaultSyntaxPrefix  longOptSeparator  name  newline  prefix  boolean  int  DEFAULT_DESC_PAD  DEFAULT_LEFT_PAD  DEFAULT_WIDTH  defaultDescPad  defaultLeftPad  defaultWidth  padding  width  Comparator  optionComparator  	projects/Cli31/src/main/java/org/apache/commons/cli/HelpFormatter.java	0.7071067811865475	314	314	1	replace	    this.optionComparator.setArgName(name);		non-compiled	[CE]  cannot  find  symbol	6	None	add
362	[BUG]  [BUGGY]    Preconditions.checkArgument(!this.defaultArgName.equals(name));  [CE]  cannot  find  symbol  Preconditions  [CONTEXT]  public  void  setArgName(String  name)  {  [BUGGY]    Preconditions.checkArgument(!this.defaultArgName.equals(name));  [BUGGY]  this.defaultArgName  =  name;  }  [CLASS]  HelpFormatter  OptionComparator  [METHOD]  setArgName  [RETURN_TYPE]  void  String  name  [VARIABLES]  String  DEFAULT_ARG_NAME  DEFAULT_LONG_OPT_PREFIX  DEFAULT_LONG_OPT_SEPARATOR  DEFAULT_OPT_PREFIX  DEFAULT_SYNTAX_PREFIX  defaultArgName  defaultLongOptPrefix  defaultNewLine  defaultOptPrefix  defaultSyntaxPrefix  longOptSeparator  name  newline  prefix  boolean  int  DEFAULT_DESC_PAD  DEFAULT_LEFT_PAD  DEFAULT_WIDTH  defaultDescPad  defaultLeftPad  defaultWidth  padding  width  Comparator  optionComparator  	projects/Cli31/src/main/java/org/apache/commons/cli/HelpFormatter.java	0.7071067811865475	314	314	1	replace	    Preconditions.checkArgument(!this.defaultArgName.equals(name));		non-compiled	[CE]  cannot  find  symbol  Preconditions	6	None	add
363	[BUG]  [BUGGY]    Preconditions.checkArgument(!this.argName.equals(name));  [CE]  cannot  find  symbol  argName  [CONTEXT]  public  void  setArgName(String  name)  {  [BUGGY]    Preconditions.checkArgument(!this.argName.equals(name));  [BUGGY]  this.defaultArgName  =  name;  }  [CLASS]  HelpFormatter  OptionComparator  [METHOD]  setArgName  [RETURN_TYPE]  void  String  name  [VARIABLES]  String  DEFAULT_ARG_NAME  DEFAULT_LONG_OPT_PREFIX  DEFAULT_LONG_OPT_SEPARATOR  DEFAULT_OPT_PREFIX  DEFAULT_SYNTAX_PREFIX  defaultArgName  defaultLongOptPrefix  defaultNewLine  defaultOptPrefix  defaultSyntaxPrefix  longOptSeparator  name  newline  prefix  boolean  int  DEFAULT_DESC_PAD  DEFAULT_LEFT_PAD  DEFAULT_WIDTH  defaultDescPad  defaultLeftPad  defaultWidth  padding  width  Comparator  optionComparator  	projects/Cli31/src/main/java/org/apache/commons/cli/HelpFormatter.java	0.7071067811865475	314	314	1	replace	    Preconditions.checkArgument(!this.argName.equals(name));		non-compiled	[CE]  cannot  find  symbol  argName	6	None	add
364	[BUG]  [BUGGY]    Preconditions.checkArgument(!this.defaultArgName.isEmpty());  [CE]  cannot  find  symbol  Preconditions  [CONTEXT]  public  void  setArgName(String  name)  {  [BUGGY]    Preconditions.checkArgument(!this.defaultArgName.isEmpty());  [BUGGY]  this.defaultArgName  =  name;  }  [CLASS]  HelpFormatter  OptionComparator  [METHOD]  setArgName  [RETURN_TYPE]  void  String  name  [VARIABLES]  String  DEFAULT_ARG_NAME  DEFAULT_LONG_OPT_PREFIX  DEFAULT_LONG_OPT_SEPARATOR  DEFAULT_OPT_PREFIX  DEFAULT_SYNTAX_PREFIX  defaultArgName  defaultLongOptPrefix  defaultNewLine  defaultOptPrefix  defaultSyntaxPrefix  longOptSeparator  name  newline  prefix  boolean  int  DEFAULT_DESC_PAD  DEFAULT_LEFT_PAD  DEFAULT_WIDTH  defaultDescPad  defaultLeftPad  defaultWidth  padding  width  Comparator  optionComparator  	projects/Cli31/src/main/java/org/apache/commons/cli/HelpFormatter.java	0.7071067811865475	314	314	1	replace	    Preconditions.checkArgument(!this.defaultArgName.isEmpty());		non-compiled	[CE]  cannot  find  symbol  Preconditions	6	None	add
365	[BUG]  [BUGGY]    Preconditions.checkArgument(this.argName!=  null);  [CE]  cannot  find  symbol  argName  [CONTEXT]  public  void  setArgName(String  name)  {  [BUGGY]    Preconditions.checkArgument(this.argName!=  null);  [BUGGY]  this.defaultArgName  =  name;  }  [CLASS]  HelpFormatter  OptionComparator  [METHOD]  setArgName  [RETURN_TYPE]  void  String  name  [VARIABLES]  String  DEFAULT_ARG_NAME  DEFAULT_LONG_OPT_PREFIX  DEFAULT_LONG_OPT_SEPARATOR  DEFAULT_OPT_PREFIX  DEFAULT_SYNTAX_PREFIX  defaultArgName  defaultLongOptPrefix  defaultNewLine  defaultOptPrefix  defaultSyntaxPrefix  longOptSeparator  name  newline  prefix  boolean  int  DEFAULT_DESC_PAD  DEFAULT_LEFT_PAD  DEFAULT_WIDTH  defaultDescPad  defaultLeftPad  defaultWidth  padding  width  Comparator  optionComparator  	projects/Cli31/src/main/java/org/apache/commons/cli/HelpFormatter.java	0.7071067811865475	314	314	1	replace	    Preconditions.checkArgument(this.argName!=  null);		non-compiled	[CE]  cannot  find  symbol  argName	6	None	add
393	[BUG]  [BUGGY]    String  argName  =(String)this.values.get(arguments.keySet());  [CE]  cannot  find  symbol  arguments  [CONTEXT]  public  String  getArgName()  {  [BUGGY]    String  argName  =(String)this.values.get(arguments.keySet());  [BUGGY]  return  argName;  }  [CLASS]  Option  [METHOD]  getArgName  [RETURN_TYPE]  String  [VARIABLES]  boolean  hasArg  optionalArg  required  char  valuesep  Object  type  List  values  String  argName  description  longOpt  opt  long  serialVersionUID  int  UNINITIALIZED  UNLIMITED_VALUES  numberOfArgs  	projects/Cli31/src/main/java/org/apache/commons/cli/Option.java	0.5	318	318	1	replace	    String  argName  =(String)this.values.get(arguments.keySet());		non-compiled	[CE]  cannot  find  symbol  arguments	14	None	add
394	[BUG]  [BUGGY]    String  argName  =(String)this.values.get(opt.getKey());  [CE]  cannot  find  symbol  [CONTEXT]  public  String  getArgName()  {  [BUGGY]    String  argName  =(String)this.values.get(opt.getKey());  [BUGGY]  return  argName;  }  [CLASS]  Option  [METHOD]  getArgName  [RETURN_TYPE]  String  [VARIABLES]  boolean  hasArg  optionalArg  required  char  valuesep  Object  type  List  values  String  argName  description  longOpt  opt  long  serialVersionUID  int  UNINITIALIZED  UNLIMITED_VALUES  numberOfArgs  	projects/Cli31/src/main/java/org/apache/commons/cli/Option.java	0.5	318	318	1	replace	    String  argName  =(String)this.values.get(opt.getKey());		non-compiled	[CE]  cannot  find  symbol	14	None	add
395	[BUG]  [BUGGY]    String  argName  =(String)this.numberOfArgs  *  1;  [CE]  inconvertible  types  [CONTEXT]  public  String  getArgName()  {  [BUGGY]    String  argName  =(String)this.numberOfArgs  *  1;  [BUGGY]  return  argName;  }  [CLASS]  Option  [METHOD]  getArgName  [RETURN_TYPE]  String  [VARIABLES]  boolean  hasArg  optionalArg  required  char  valuesep  Object  type  List  values  String  argName  description  longOpt  opt  long  serialVersionUID  int  UNINITIALIZED  UNLIMITED_VALUES  numberOfArgs  	projects/Cli31/src/main/java/org/apache/commons/cli/Option.java	0.5	318	318	1	replace	    String  argName  =(String)this.numberOfArgs  *  1;		non-compiled	[CE]  inconvertible  types	14	None	add
423	[BUG]  [BUGGY]  buff.append(option.getArgName()  ==  null?  option.getLongOptSeparator  : "   ");  [CE]  cannot  find  symbol  getLongOptSeparator  [CONTEXT]  buff.append( "- ").append(option.getOpt());  }  else  {  buff.append( "-- ").append(option.getLongOpt());  }  if  (option.hasArg()  &&  option.hasArgName())  {  [BUGGY]  buff.append(option.getArgName()  ==  null?  option.getLongOptSeparator  : "   ");  [BUGGY]  buff.append( "< ").append(option.getArgName()).append( "> ");  }  if  (!required)  {  buff.append( "] ");  }  }  [CLASS]  HelpFormatter  OptionComparator  [METHOD]  appendOption  [RETURN_TYPE]  void  StringBuffer  buff  Option  option  final  boolean  required  [VARIABLES]  StringBuffer  buff  Option  option  String  DEFAULT_ARG_NAME  DEFAULT_LONG_OPT_PREFIX  DEFAULT_LONG_OPT_SEPARATOR  DEFAULT_OPT_PREFIX  DEFAULT_SYNTAX_PREFIX  app  cmdLineSyntax  defaultArgName  defaultLongOptPrefix  defaultNewLine  defaultOptPrefix  defaultSyntaxPrefix  footer  header  longOptSeparator  name  newline  prefix  boolean  required  int  DEFAULT_DESC_PAD  DEFAULT_LEFT_PAD  DEFAULT_WIDTH  defaultDescPad  defaultLeftPad  defaultWidth  descPad  leftPad  padding  width  Comparator  comparator  optionComparator  	projects/Cli31/src/main/java/org/apache/commons/cli/HelpFormatter.java	0.5773502691896258	655	655	1	replace	buff.append(option.getArgName()  ==  null?  option.getLongOptSeparator  : "   ");	buff.append(option.getOpt()  ==  null  ?  longOptSeparator  :   "   ");  	non-compiled	[CE]  cannot  find  symbol  getLongOptSeparator	9	None	replace
424	[BUG]  [BUGGY]  buff.append(option.getArgName()  ==  null?  option.getOptSeparator  : "   ");  [CE]  cannot  find  symbol  getOptSeparator  [CONTEXT]  buff.append( "- ").append(option.getOpt());  }  else  {  buff.append( "-- ").append(option.getLongOpt());  }  if  (option.hasArg()  &&  option.hasArgName())  {  [BUGGY]  buff.append(option.getArgName()  ==  null?  option.getOptSeparator  : "   ");  [BUGGY]  buff.append( "< ").append(option.getArgName()).append( "> ");  }  if  (!required)  {  buff.append( "] ");  }  }  [CLASS]  HelpFormatter  OptionComparator  [METHOD]  appendOption  [RETURN_TYPE]  void  StringBuffer  buff  Option  option  final  boolean  required  [VARIABLES]  StringBuffer  buff  Option  option  String  DEFAULT_ARG_NAME  DEFAULT_LONG_OPT_PREFIX  DEFAULT_LONG_OPT_SEPARATOR  DEFAULT_OPT_PREFIX  DEFAULT_SYNTAX_PREFIX  app  cmdLineSyntax  defaultArgName  defaultLongOptPrefix  defaultNewLine  defaultOptPrefix  defaultSyntaxPrefix  footer  header  longOptSeparator  name  newline  prefix  boolean  required  int  DEFAULT_DESC_PAD  DEFAULT_LEFT_PAD  DEFAULT_WIDTH  defaultDescPad  defaultLeftPad  defaultWidth  descPad  leftPad  padding  width  Comparator  comparator  optionComparator  	projects/Cli31/src/main/java/org/apache/commons/cli/HelpFormatter.java	0.5773502691896258	655	655	1	replace	buff.append(option.getArgName()  ==  null?  option.getOptSeparator  : "   ");	buff.append(option.getOpt()  ==  null  ?  longOptSeparator  :   "   ");  	non-compiled	[CE]  cannot  find  symbol  getOptSeparator	9	None	replace
481	[BUG]  [BUGGY]    OptionBuilder  instance  =(OptionBuilder)required();  [CE]  cannot  find  symbol  [CONTEXT]  public  static  OptionBuilder  isRequired()  {  OptionBuilder.required  =  true;  [BUGGY]    OptionBuilder  instance  =(OptionBuilder)required();  [BUGGY]  return  instance;  }  [CLASS]  OptionBuilder  [METHOD]  isRequired  [RETURN_TYPE]  OptionBuilder  [VARIABLES]  boolean  hasArg  optionalArg  required  OptionBuilder  instance  char  valuesep  Object  type  String  argName  description  longopt  name  newLongopt  int  numberOfArgs  	projects/Cli31/src/main/java/org/apache/commons/cli/OptionBuilder.java	1.0	150	150	1	replace	    OptionBuilder  instance  =(OptionBuilder)required();		non-compiled	[CE]  cannot  find  symbol	4	None	add
482	[BUG]  [BUGGY]    OptionBuilder  instance  =(OptionBuilder)required.next();  [CE]  boolean  cannot  be  dereferenced  [CONTEXT]  public  static  OptionBuilder  isRequired()  {  OptionBuilder.required  =  true;  [BUGGY]    OptionBuilder  instance  =(OptionBuilder)required.next();  [BUGGY]  return  instance;  }  [CLASS]  OptionBuilder  [METHOD]  isRequired  [RETURN_TYPE]  OptionBuilder  [VARIABLES]  boolean  hasArg  optionalArg  required  OptionBuilder  instance  char  valuesep  Object  type  String  argName  description  longopt  name  newLongopt  int  numberOfArgs  	projects/Cli31/src/main/java/org/apache/commons/cli/OptionBuilder.java	1.0	150	150	1	replace	    OptionBuilder  instance  =(OptionBuilder)required.next();		non-compiled	[CE]  boolean  cannot  be  dereferenced	4	None	add
483	[BUG]  [BUGGY]    OptionBuilder  instance  =  getRequired();  [CE]  cannot  find  symbol  [CONTEXT]  public  static  OptionBuilder  isRequired()  {  OptionBuilder.required  =  true;  [BUGGY]    OptionBuilder  instance  =  getRequired();  [BUGGY]  return  instance;  }  [CLASS]  OptionBuilder  [METHOD]  isRequired  [RETURN_TYPE]  OptionBuilder  [VARIABLES]  boolean  hasArg  optionalArg  required  OptionBuilder  instance  char  valuesep  Object  type  String  argName  description  longopt  name  newLongopt  int  numberOfArgs  	projects/Cli31/src/main/java/org/apache/commons/cli/OptionBuilder.java	1.0	150	150	1	replace	    OptionBuilder  instance  =  getRequired();		non-compiled	[CE]  cannot  find  symbol	4	None	add
484	[BUG]  [BUGGY]    OptionBuilder  instance  =(OptionBuilder)required.build();  [CE]  boolean  cannot  be  dereferenced  [CONTEXT]  public  static  OptionBuilder  isRequired()  {  OptionBuilder.required  =  true;  [BUGGY]    OptionBuilder  instance  =(OptionBuilder)required.build();  [BUGGY]  return  instance;  }  [CLASS]  OptionBuilder  [METHOD]  isRequired  [RETURN_TYPE]  OptionBuilder  [VARIABLES]  boolean  hasArg  optionalArg  required  OptionBuilder  instance  char  valuesep  Object  type  String  argName  description  longopt  name  newLongopt  int  numberOfArgs  	projects/Cli31/src/main/java/org/apache/commons/cli/OptionBuilder.java	1.0	150	150	1	replace	    OptionBuilder  instance  =(OptionBuilder)required.build();		non-compiled	[CE]  boolean  cannot  be  dereferenced	4	None	add
485	[BUG]  [BUGGY]    OptionBuilder  instance  =  getOptionBuilder();  [CE]  cannot  find  symbol  [CONTEXT]  public  static  OptionBuilder  isRequired()  {  OptionBuilder.required  =  true;  [BUGGY]    OptionBuilder  instance  =  getOptionBuilder();  [BUGGY]  return  instance;  }  [CLASS]  OptionBuilder  [METHOD]  isRequired  [RETURN_TYPE]  OptionBuilder  [VARIABLES]  boolean  hasArg  optionalArg  required  OptionBuilder  instance  char  valuesep  Object  type  String  argName  description  longopt  name  newLongopt  int  numberOfArgs  	projects/Cli31/src/main/java/org/apache/commons/cli/OptionBuilder.java	1.0	150	150	1	replace	    OptionBuilder  instance  =  getOptionBuilder();		non-compiled	[CE]  cannot  find  symbol	4	None	add
512	[BUG]  [BUGGY]  if(!setArgName(name))  {  throw  new  IllegalArgumentException( " ");  }  [CE]  illegal  start  of  expression  [CONTEXT]  public  void  setArgName(String  name)  {  this.defaultArgName  =  name;  [BUGGY]  if(!setArgName(name))  {  throw  new  IllegalArgumentException( " ");  }  [BUGGY]    [CLASS]  HelpFormatter  OptionComparator  [METHOD]  setArgName  [RETURN_TYPE]  void  String  name  [VARIABLES]  String  DEFAULT_ARG_NAME  DEFAULT_LONG_OPT_PREFIX  DEFAULT_LONG_OPT_SEPARATOR  DEFAULT_OPT_PREFIX  DEFAULT_SYNTAX_PREFIX  defaultArgName  defaultLongOptPrefix  defaultNewLine  defaultOptPrefix  defaultSyntaxPrefix  longOptSeparator  name  newline  prefix  boolean  int  DEFAULT_DESC_PAD  DEFAULT_LEFT_PAD  DEFAULT_WIDTH  defaultDescPad  defaultLeftPad  defaultWidth  padding  width  Comparator  optionComparator  	projects/Cli31/src/main/java/org/apache/commons/cli/HelpFormatter.java	0.7071067811865475	315	315	1	replace	if(!setArgName(name))  {  throw  new  IllegalArgumentException( " ");  }	}  	non-compiled	[CE]  illegal  start  of  expression	7	None	replace
513	[BUG]  [BUGGY]  if(optionComparator  ==  null)  {  throw  new  IllegalArgumentException( " ");  }  [CE]  illegal  start  of  expression  [CONTEXT]  public  void  setArgName(String  name)  {  this.defaultArgName  =  name;  [BUGGY]  if(optionComparator  ==  null)  {  throw  new  IllegalArgumentException( " ");  }  [BUGGY]    [CLASS]  HelpFormatter  OptionComparator  [METHOD]  setArgName  [RETURN_TYPE]  void  String  name  [VARIABLES]  String  DEFAULT_ARG_NAME  DEFAULT_LONG_OPT_PREFIX  DEFAULT_LONG_OPT_SEPARATOR  DEFAULT_OPT_PREFIX  DEFAULT_SYNTAX_PREFIX  defaultArgName  defaultLongOptPrefix  defaultNewLine  defaultOptPrefix  defaultSyntaxPrefix  longOptSeparator  name  newline  prefix  boolean  int  DEFAULT_DESC_PAD  DEFAULT_LEFT_PAD  DEFAULT_WIDTH  defaultDescPad  defaultLeftPad  defaultWidth  padding  width  Comparator  optionComparator  	projects/Cli31/src/main/java/org/apache/commons/cli/HelpFormatter.java	0.7071067811865475	315	315	1	replace	if(optionComparator  ==  null)  {  throw  new  IllegalArgumentException( " ");  }	}  	non-compiled	[CE]  illegal  start  of  expression	7	None	replace
