projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891input=input.trim();
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891input=this.input.trim();
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891if(input!=null){input=input.trim();}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891input=(input!=null)?null:input.trim();
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891if(input!=null){input=input.trim();}else{returnDoubleMetaphoneResult.toUpperCase(Locale.ENGLISH);}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891if(input==null){input=input.trim();}else{returnDoubleMetaphoneResult.toUpperCase(Locale.ENGLISH);}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891if(input==null){input=input.trim();}else{returnDoubleMetaphoneResult.toUpperCase(java.util.Locale.ENGLISH);}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891if(input!=null){input=newString(input.trim());}else{returnDoubleMetaphoneResult.toUpperCase(Locale.ENGLISH);}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891if(input!=null){input=input.trim();}else{returnDoubleMetaphoneResult.toUpperCase(String.valueOf(input.charAt(0)));}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891if(input!=null){input=input.toLowerCase();}else{returncleanInput.toUpperCase(java.util.Locale.ENGLISH);}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891input=input.toUpperCase();
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891returninput!=null?null:input.toUpperCase(java.util.Locale.ENGLISH);
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891if(input!=null){input=input.toUpperCase();}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891if(input!=null){input=input.toLowerCase(Locale.ENGLISH);}else{returnnewDoubleMetaphoneResult();}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891input=String.valueOf(this.getValue());
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891input=String.valueOf(this.rawInput);
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891if(cleanInput!=null){Stringinput=input.trim();if(input.length()==0){returnnull;}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891if(cleanInput!=null){Stringinput=input.trim();if(input==null||input.length()==0){returnnull;}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891if(this.cleanInput!=null){Stringinput=input.trim();if(input==null||input.length()==0){returnnull;}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891if(this.cleanInput!=null){Stringinput=this.cleanInput.toUpperCase(java.util.Locale.ENGLISH);cleanInput=input;}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891if(input!=null){Stringinput=this.cleanInput.toUpperCase(Locale.ENGLISH);cleanInput=input;}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891finalStringinput=(String)this.cleanInput.toUpperCase(java.util.Locale.ENGLISH);cleanInput=input;
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891if(cleanInput==null){Stringinput=input.trim();if(input==null||input.length()==0){returnnull;}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891if(input==null){Stringinput=input.trim();if(input==null||input.length()==0){returnnull;}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891if(input==null){input=input.trim();if(input==null||input.length()==0){returnnull;}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891if(cleanInput==null){input=input.trim();if(input==null||input.length()==0){returnnull;}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891if(input!=null){input=input.trim();if(input==null||input.length()==0){returnnull;}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891if(input==null){if(input.length()==0||input.trim().length()==0){returnnull;}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891if(input==null){if(input.length()==0||input.charAt(0)!='/'){returnnull;}
