bugid	buggy	buggy_class	suspiciousness	buggy_line	endbuggycode	original_failing_test_number	action	patch	original_buggy	execution_result	diagnosis	previous_bug_id	new_failing_test_number
this_action3	[BUG]  [BUGGY]  [FE]  AssertionFailedError  testBadEndpoints  [CONTEXT]  verifySequence(min,  initial,  max);  double  yInitial  =  f.value(initial);  if  (Math.abs(yInitial)  <=  functionValueAccuracy)  {  setResult(initial,  0);  return  result;  }    [BUGGY]  double  yMin  =  f.value(initial);  [BUGGY]  if  (Math.abs(yMin)  <=  functionValueAccuracy)  {  setResult(yMin,  0);  return  result;  }  if  (yInitial  *  yMin  <  0)  {  return  solve(f,  min,  yMin,  initial,  yInitial,  min,  yMin);  }  [CLASS]  BrentSolver  [METHOD]  solve  [RETURN_TYPE]  double  UnivariateRealFunction  f  final  double  min  final  double  max  final  double  initial  [VARIABLES]  UnivariateRealFunction  f  String  NON_BRACKETING_MESSAGE  boolean  long  serialVersionUID  double  initial  max  min  yInitial  yMax  yMin  	projects/Math73/src/main/java/org/apache/commons/math/analysis/solvers/BrentSolver.java	0.7071067811865475	113	113	1	add	double  yMin  =  f.value(initial);	double  yMin  =  f.value(min);  	compilable	  [FE]  AssertionFailedError  testBadEndpoints	13	1
44	[BUG]  [BUGGY]  setResult(min,  initial,  max);  [CE]  no  suitable  method  found  for  setResult(double,double,double)  [CONTEXT]  throws  MaxIterationsExceededException,  FunctionEvaluationException  {  clearResult();  [BUGGY]  setResult(min,  initial,  max);  [BUGGY]    double  yInitial  =  f.value(initial);  if  (Math.abs(yInitial)  <=  functionValueAccuracy)  {  setResult(initial,  0);  return  result;  }  double  yMin  =  f.value(min);  [CLASS]  BrentSolver  [METHOD]  solve  [RETURN_TYPE]  double  UnivariateRealFunction  f  final  double  min  final  double  max  final  double  initial  [VARIABLES]  UnivariateRealFunction  f  String  NON_BRACKETING_MESSAGE  boolean  long  serialVersionUID  double  initial  max  min  yInitial  yMax  yMin  	projects/Math73/src/main/java/org/apache/commons/math/analysis/solvers/BrentSolver.java	0.7071067811865475	103	103	1	replace	setResult(min,  initial,  max);	verifySequence(min,  initial,  max);  	non-compiled	[CE]  no  suitable  method  found  for  setResult(double,double,double)	7	None	replace
51	[BUG]  [BUGGY]    double  yMax  =  f.value(max);  [CE]  variable  yMax  is  already  defined  in  method  solve(UnivariateRealFunction,double,double,double)  [CONTEXT]  throws  MaxIterationsExceededException,  FunctionEvaluationException  {  clearResult();  verifySequence(min,  initial,  max);    [BUGGY]    double  yMax  =  f.value(max);  [BUGGY]  double  yInitial  =  f.value(initial);  if  (Math.abs(yInitial)  <=  functionValueAccuracy)  {  setResult(initial,  0);  return  result;  }  double  yMin  =  f.value(min);  if  (Math.abs(yMin)  <=  functionValueAccuracy)  {  setResult(yMin,  0);  return  result;  [CLASS]  BrentSolver  [METHOD]  solve  [RETURN_TYPE]  double  UnivariateRealFunction  f  final  double  min  final  double  max  final  double  initial  [VARIABLES]  UnivariateRealFunction  f  String  NON_BRACKETING_MESSAGE  boolean  long  serialVersionUID  double  initial  max  min  yInitial  yMax  yMin  	projects/Math73/src/main/java/org/apache/commons/math/analysis/solvers/BrentSolver.java	0.7071067811865475	106	106	1	replace	    double  yMax  =  f.value(max);		non-compiled	[CE]  variable  yMax  is  already  defined  in  method  solve(UnivariateRealFunction,double,double,double)	10	None	add
52	[BUG]  [BUGGY]    double  functionValueAccuracy  =  Math.abs(max)  <=  functionValueAccuracy);  [CE]  ';'  expected  [CONTEXT]  throws  MaxIterationsExceededException,  FunctionEvaluationException  {  clearResult();  verifySequence(min,  initial,  max);    [BUGGY]    double  functionValueAccuracy  =  Math.abs(max)  <=  functionValueAccuracy);  [BUGGY]  double  yInitial  =  f.value(initial);  if  (Math.abs(yInitial)  <=  functionValueAccuracy)  {  setResult(initial,  0);  return  result;  }  double  yMin  =  f.value(min);  if  (Math.abs(yMin)  <=  functionValueAccuracy)  {  setResult(yMin,  0);  return  result;  [CLASS]  BrentSolver  [METHOD]  solve  [RETURN_TYPE]  double  UnivariateRealFunction  f  final  double  min  final  double  max  final  double  initial  [VARIABLES]  UnivariateRealFunction  f  String  NON_BRACKETING_MESSAGE  boolean  long  serialVersionUID  double  initial  max  min  yInitial  yMax  yMin  	projects/Math73/src/main/java/org/apache/commons/math/analysis/solvers/BrentSolver.java	0.7071067811865475	106	106	1	replace	    double  functionValueAccuracy  =  Math.abs(max)  <=  functionValueAccuracy);		non-compiled	[CE]  ';'  expected	10	None	add
54	[BUG]  [BUGGY]    double  functionValueAccuracy  =  Math.abs(max)  <  functionValueAccuracy);  [CE]  ';'  expected  [CONTEXT]  throws  MaxIterationsExceededException,  FunctionEvaluationException  {  clearResult();  verifySequence(min,  initial,  max);    [BUGGY]    double  functionValueAccuracy  =  Math.abs(max)  <  functionValueAccuracy);  [BUGGY]  double  yInitial  =  f.value(initial);  if  (Math.abs(yInitial)  <=  functionValueAccuracy)  {  setResult(initial,  0);  return  result;  }  double  yMin  =  f.value(min);  if  (Math.abs(yMin)  <=  functionValueAccuracy)  {  setResult(yMin,  0);  return  result;  [CLASS]  BrentSolver  [METHOD]  solve  [RETURN_TYPE]  double  UnivariateRealFunction  f  final  double  min  final  double  max  final  double  initial  [VARIABLES]  UnivariateRealFunction  f  String  NON_BRACKETING_MESSAGE  boolean  long  serialVersionUID  double  initial  max  min  yInitial  yMax  yMin  	projects/Math73/src/main/java/org/apache/commons/math/analysis/solvers/BrentSolver.java	0.7071067811865475	106	106	1	replace	    double  functionValueAccuracy  =  Math.abs(max)  <  functionValueAccuracy);		non-compiled	[CE]  ';'  expected	10	None	add
61	[BUG]  [BUGGY]    double  yInitial  =  f.value(initial);  [CE]  variable  yInitial  is  already  defined  in  method  solve(UnivariateRealFunction,double,double,double)  [CONTEXT]  }  double  yMin  =  f.value(min);  if  (Math.abs(yMin)  <=  functionValueAccuracy)  {  setResult(yMin,  0);  return  result;  }    [BUGGY]    double  yInitial  =  f.value(initial);  [BUGGY]  if  (yInitial  *  yMin  <  0)  {  return  solve(f,  min,  yMin,  initial,  yInitial,  min,  yMin);  }  double  yMax  =  f.value(max);  if  (Math.abs(yMax)  <=  functionValueAccuracy)  {  setResult(yMax,  0);  return  result;  }  [CLASS]  BrentSolver  [METHOD]  solve  [RETURN_TYPE]  double  UnivariateRealFunction  f  final  double  min  final  double  max  final  double  initial  [VARIABLES]  UnivariateRealFunction  f  String  NON_BRACKETING_MESSAGE  boolean  long  serialVersionUID  double  initial  max  min  yInitial  yMax  yMin  	projects/Math73/src/main/java/org/apache/commons/math/analysis/solvers/BrentSolver.java	0.7071067811865475	120	120	1	replace	    double  yInitial  =  f.value(initial);		non-compiled	[CE]  variable  yInitial  is  already  defined  in  method  solve(UnivariateRealFunction,double,double,double)	18	None	add
62	[BUG]  [BUGGY]    double  yInitial  =  f.value(min);  [CE]  variable  yInitial  is  already  defined  in  method  solve(UnivariateRealFunction,double,double,double)  [CONTEXT]  }  double  yMin  =  f.value(min);  if  (Math.abs(yMin)  <=  functionValueAccuracy)  {  setResult(yMin,  0);  return  result;  }    [BUGGY]    double  yInitial  =  f.value(min);  [BUGGY]  if  (yInitial  *  yMin  <  0)  {  return  solve(f,  min,  yMin,  initial,  yInitial,  min,  yMin);  }  double  yMax  =  f.value(max);  if  (Math.abs(yMax)  <=  functionValueAccuracy)  {  setResult(yMax,  0);  return  result;  }  [CLASS]  BrentSolver  [METHOD]  solve  [RETURN_TYPE]  double  UnivariateRealFunction  f  final  double  min  final  double  max  final  double  initial  [VARIABLES]  UnivariateRealFunction  f  String  NON_BRACKETING_MESSAGE  boolean  long  serialVersionUID  double  initial  max  min  yInitial  yMax  yMin  	projects/Math73/src/main/java/org/apache/commons/math/analysis/solvers/BrentSolver.java	0.7071067811865475	120	120	1	replace	    double  yInitial  =  f.value(min);		non-compiled	[CE]  variable  yInitial  is  already  defined  in  method  solve(UnivariateRealFunction,double,double,double)	18	None	add
63	[BUG]  [BUGGY]    Double  yInitial  =  f.value(initial);  [CE]  variable  yInitial  is  already  defined  in  method  solve(UnivariateRealFunction,double,double,double)  [CONTEXT]  }  double  yMin  =  f.value(min);  if  (Math.abs(yMin)  <=  functionValueAccuracy)  {  setResult(yMin,  0);  return  result;  }    [BUGGY]    Double  yInitial  =  f.value(initial);  [BUGGY]  if  (yInitial  *  yMin  <  0)  {  return  solve(f,  min,  yMin,  initial,  yInitial,  min,  yMin);  }  double  yMax  =  f.value(max);  if  (Math.abs(yMax)  <=  functionValueAccuracy)  {  setResult(yMax,  0);  return  result;  }  [CLASS]  BrentSolver  [METHOD]  solve  [RETURN_TYPE]  double  UnivariateRealFunction  f  final  double  min  final  double  max  final  double  initial  [VARIABLES]  UnivariateRealFunction  f  String  NON_BRACKETING_MESSAGE  boolean  long  serialVersionUID  double  initial  max  min  yInitial  yMax  yMin  	projects/Math73/src/main/java/org/apache/commons/math/analysis/solvers/BrentSolver.java	0.7071067811865475	120	120	1	replace	    Double  yInitial  =  f.value(initial);		non-compiled	[CE]  variable  yInitial  is  already  defined  in  method  solve(UnivariateRealFunction,double,double,double)	18	None	add
64	[BUG]  [BUGGY]    final  double  yInitial  =  f.value(initial);  [CE]  variable  yInitial  is  already  defined  in  method  solve(UnivariateRealFunction,double,double,double)  [CONTEXT]  }  double  yMin  =  f.value(min);  if  (Math.abs(yMin)  <=  functionValueAccuracy)  {  setResult(yMin,  0);  return  result;  }    [BUGGY]    final  double  yInitial  =  f.value(initial);  [BUGGY]  if  (yInitial  *  yMin  <  0)  {  return  solve(f,  min,  yMin,  initial,  yInitial,  min,  yMin);  }  double  yMax  =  f.value(max);  if  (Math.abs(yMax)  <=  functionValueAccuracy)  {  setResult(yMax,  0);  return  result;  }  [CLASS]  BrentSolver  [METHOD]  solve  [RETURN_TYPE]  double  UnivariateRealFunction  f  final  double  min  final  double  max  final  double  initial  [VARIABLES]  UnivariateRealFunction  f  String  NON_BRACKETING_MESSAGE  boolean  long  serialVersionUID  double  initial  max  min  yInitial  yMax  yMin  	projects/Math73/src/main/java/org/apache/commons/math/analysis/solvers/BrentSolver.java	0.7071067811865475	120	120	1	replace	    final  double  yInitial  =  f.value(initial);		non-compiled	[CE]  variable  yInitial  is  already  defined  in  method  solve(UnivariateRealFunction,double,double,double)	18	None	add
65	[BUG]  [BUGGY]    double  initial  =  f.value(initial);  [CE]  variable  initial  is  already  defined  in  method  solve(UnivariateRealFunction,double,double,double)  [CONTEXT]  }  double  yMin  =  f.value(min);  if  (Math.abs(yMin)  <=  functionValueAccuracy)  {  setResult(yMin,  0);  return  result;  }    [BUGGY]    double  initial  =  f.value(initial);  [BUGGY]  if  (yInitial  *  yMin  <  0)  {  return  solve(f,  min,  yMin,  initial,  yInitial,  min,  yMin);  }  double  yMax  =  f.value(max);  if  (Math.abs(yMax)  <=  functionValueAccuracy)  {  setResult(yMax,  0);  return  result;  }  [CLASS]  BrentSolver  [METHOD]  solve  [RETURN_TYPE]  double  UnivariateRealFunction  f  final  double  min  final  double  max  final  double  initial  [VARIABLES]  UnivariateRealFunction  f  String  NON_BRACKETING_MESSAGE  boolean  long  serialVersionUID  double  initial  max  min  yInitial  yMax  yMin  	projects/Math73/src/main/java/org/apache/commons/math/analysis/solvers/BrentSolver.java	0.7071067811865475	120	120	1	replace	    double  initial  =  f.value(initial);		non-compiled	[CE]  variable  initial  is  already  defined  in  method  solve(UnivariateRealFunction,double,double,double)	18	None	add
71	[BUG]  [BUGGY]    double  yMin  =  f.value(min);  [CE]  variable  yMin  is  already  defined  in  method  solve(UnivariateRealFunction,double,double,double)  [CONTEXT]  setResult(yMin,  0);  return  result;  }  if  (yInitial  *  yMin  <  0)  {  return  solve(f,  min,  yMin,  initial,  yInitial,  min,  yMin);  }    [BUGGY]    double  yMin  =  f.value(min);  [BUGGY]  double  yMax  =  f.value(max);  if  (Math.abs(yMax)  <=  functionValueAccuracy)  {  setResult(yMax,  0);  return  result;  }  if  (yInitial  *  yMax  <  0)  {  return  solve(f,  initial,  yInitial,  max,  yMax,  initial,  yInitial);  }  [CLASS]  BrentSolver  [METHOD]  solve  [RETURN_TYPE]  double  UnivariateRealFunction  f  final  double  min  final  double  max  final  double  initial  [VARIABLES]  UnivariateRealFunction  f  String  NON_BRACKETING_MESSAGE  boolean  long  serialVersionUID  double  initial  max  min  yInitial  yMax  yMin  	projects/Math73/src/main/java/org/apache/commons/math/analysis/solvers/BrentSolver.java	0.7071067811865475	125	125	1	replace	    double  yMin  =  f.value(min);		non-compiled	[CE]  variable  yMin  is  already  defined  in  method  solve(UnivariateRealFunction,double,double,double)	20	None	add
72	[BUG]  [BUGGY]    double  yMin  =  f.value(initial);  [CE]  variable  yMin  is  already  defined  in  method  solve(UnivariateRealFunction,double,double,double)  [CONTEXT]  setResult(yMin,  0);  return  result;  }  if  (yInitial  *  yMin  <  0)  {  return  solve(f,  min,  yMin,  initial,  yInitial,  min,  yMin);  }    [BUGGY]    double  yMin  =  f.value(initial);  [BUGGY]  double  yMax  =  f.value(max);  if  (Math.abs(yMax)  <=  functionValueAccuracy)  {  setResult(yMax,  0);  return  result;  }  if  (yInitial  *  yMax  <  0)  {  return  solve(f,  initial,  yInitial,  max,  yMax,  initial,  yInitial);  }  [CLASS]  BrentSolver  [METHOD]  solve  [RETURN_TYPE]  double  UnivariateRealFunction  f  final  double  min  final  double  max  final  double  initial  [VARIABLES]  UnivariateRealFunction  f  String  NON_BRACKETING_MESSAGE  boolean  long  serialVersionUID  double  initial  max  min  yInitial  yMax  yMin  	projects/Math73/src/main/java/org/apache/commons/math/analysis/solvers/BrentSolver.java	0.7071067811865475	125	125	1	replace	    double  yMin  =  f.value(initial);		non-compiled	[CE]  variable  yMin  is  already  defined  in  method  solve(UnivariateRealFunction,double,double,double)	20	None	add
73	[BUG]  [BUGGY]    double  x  =  f.value(x);  [CE]  variable  x  might  not  have  been  initialized  [CONTEXT]  setResult(yMin,  0);  return  result;  }  if  (yInitial  *  yMin  <  0)  {  return  solve(f,  min,  yMin,  initial,  yInitial,  min,  yMin);  }    [BUGGY]    double  x  =  f.value(x);  [BUGGY]  double  yMax  =  f.value(max);  if  (Math.abs(yMax)  <=  functionValueAccuracy)  {  setResult(yMax,  0);  return  result;  }  if  (yInitial  *  yMax  <  0)  {  return  solve(f,  initial,  yInitial,  max,  yMax,  initial,  yInitial);  }  [CLASS]  BrentSolver  [METHOD]  solve  [RETURN_TYPE]  double  UnivariateRealFunction  f  final  double  min  final  double  max  final  double  initial  [VARIABLES]  UnivariateRealFunction  f  String  NON_BRACKETING_MESSAGE  boolean  long  serialVersionUID  double  initial  max  min  yInitial  yMax  yMin  	projects/Math73/src/main/java/org/apache/commons/math/analysis/solvers/BrentSolver.java	0.7071067811865475	125	125	1	replace	    double  x  =  f.value(x);		non-compiled	[CE]  variable  x  might  not  have  been  initialized	20	None	add
74	[BUG]  [BUGGY]  [FE]  AssertionFailedError  testBadEndpoints  [CONTEXT]  setResult(yMin,  0);  return  result;  }  if  (yInitial  *  yMin  <  0)  {  return  solve(f,  min,  yMin,  initial,  yInitial,  min,  yMin);  }    [BUGGY]    double  xMin  =  f.value(min);  [BUGGY]  double  yMax  =  f.value(max);  if  (Math.abs(yMax)  <=  functionValueAccuracy)  {  setResult(yMax,  0);  return  result;  }  if  (yInitial  *  yMax  <  0)  {  return  solve(f,  initial,  yInitial,  max,  yMax,  initial,  yInitial);  }  [CLASS]  BrentSolver  [METHOD]  solve  [RETURN_TYPE]  double  UnivariateRealFunction  f  final  double  min  final  double  max  final  double  initial  [VARIABLES]  UnivariateRealFunction  f  String  NON_BRACKETING_MESSAGE  boolean  long  serialVersionUID  double  initial  max  min  yInitial  yMax  yMin  	projects/Math73/src/main/java/org/apache/commons/math/analysis/solvers/BrentSolver.java	0.7071067811865475	125	125	1	add	    double  xMin  =  f.value(min);		compilable	  [FE]  AssertionFailedError  testBadEndpoints	20	1
75	[BUG]  [BUGGY]    double  xMin  =  f.value(min);  [FE]  AssertionFailedError  testBadEndpoints  [CONTEXT]  setResult(yMin,  0);  return  result;  }  if  (yInitial  *  yMin  <  0)  {  return  solve(f,  min,  yMin,  initial,  yInitial,  min,  yMin);  }    [BUGGY]    double  xMin  =  f.value(min);  [BUGGY]  double  yMax  =  f.value(max);  if  (Math.abs(yMax)  <=  functionValueAccuracy)  {  setResult(yMax,  0);  return  result;  }  if  (yInitial  *  yMax  <  0)  {  return  solve(f,  initial,  yInitial,  max,  yMax,  initial,  yInitial);  }  [CLASS]  BrentSolver  [METHOD]  solve  [RETURN_TYPE]  double  UnivariateRealFunction  f  final  double  min  final  double  max  final  double  initial  [VARIABLES]  UnivariateRealFunction  f  String  NON_BRACKETING_MESSAGE  boolean  long  serialVersionUID  double  initial  max  min  yInitial  yMax  yMin  	projects/Math73/src/main/java/org/apache/commons/math/analysis/solvers/BrentSolver.java	0.7071067811865475	125	125	1	replace	    double  xMin  =  f.value(min);		compilable	  [FE]  AssertionFailedError  testBadEndpoints	20	1	add
75	[BUG]  [BUGGY]    Double  yMin  =  f.value(min);  [CE]  variable  yMin  is  already  defined  in  method  solve(UnivariateRealFunction,double,double,double)  [CONTEXT]  setResult(yMin,  0);  return  result;  }  if  (yInitial  *  yMin  <  0)  {  return  solve(f,  min,  yMin,  initial,  yInitial,  min,  yMin);  }    [BUGGY]    Double  yMin  =  f.value(min);  [BUGGY]  double  yMax  =  f.value(max);  if  (Math.abs(yMax)  <=  functionValueAccuracy)  {  setResult(yMax,  0);  return  result;  }  if  (yInitial  *  yMax  <  0)  {  return  solve(f,  initial,  yInitial,  max,  yMax,  initial,  yInitial);  }  [CLASS]  BrentSolver  [METHOD]  solve  [RETURN_TYPE]  double  UnivariateRealFunction  f  final  double  min  final  double  max  final  double  initial  [VARIABLES]  UnivariateRealFunction  f  String  NON_BRACKETING_MESSAGE  boolean  long  serialVersionUID  double  initial  max  min  yInitial  yMax  yMin  	projects/Math73/src/main/java/org/apache/commons/math/analysis/solvers/BrentSolver.java	0.7071067811865475	125	125	1	replace	    Double  yMin  =  f.value(min);		non-compiled	[CE]  variable  yMin  is  already  defined  in  method  solve(UnivariateRealFunction,double,double,double)	20	None	add
81	[BUG]  [BUGGY]    double  min  =  f.value(max);  [CE]  variable  min  is  already  defined  in  method  solve(UnivariateRealFunction,double,double,double)  [CONTEXT]  verifySequence(min,  initial,  max);  double  yInitial  =  f.value(initial);  if  (Math.abs(yInitial)  <=  functionValueAccuracy)  {  setResult(initial,  0);  return  result;  }    [BUGGY]    double  min  =  f.value(max);  [BUGGY]  double  yMin  =  f.value(min);  if  (Math.abs(yMin)  <=  functionValueAccuracy)  {  setResult(yMin,  0);  return  result;  }  if  (yInitial  *  yMin  <  0)  {  return  solve(f,  min,  yMin,  initial,  yInitial,  min,  yMin);  }  [CLASS]  BrentSolver  [METHOD]  solve  [RETURN_TYPE]  double  UnivariateRealFunction  f  final  double  min  final  double  max  final  double  initial  [VARIABLES]  UnivariateRealFunction  f  String  NON_BRACKETING_MESSAGE  boolean  long  serialVersionUID  double  initial  max  min  yInitial  yMax  yMin  	projects/Math73/src/main/java/org/apache/commons/math/analysis/solvers/BrentSolver.java	0.7071067811865475	113	113	1	replace	    double  min  =  f.value(max);		non-compiled	[CE]  variable  min  is  already  defined  in  method  solve(UnivariateRealFunction,double,double,double)	14	None	add
82	[BUG]  [BUGGY]    double  min  =  f.value(min);  [CE]  variable  min  is  already  defined  in  method  solve(UnivariateRealFunction,double,double,double)  [CONTEXT]  verifySequence(min,  initial,  max);  double  yInitial  =  f.value(initial);  if  (Math.abs(yInitial)  <=  functionValueAccuracy)  {  setResult(initial,  0);  return  result;  }    [BUGGY]    double  min  =  f.value(min);  [BUGGY]  double  yMin  =  f.value(min);  if  (Math.abs(yMin)  <=  functionValueAccuracy)  {  setResult(yMin,  0);  return  result;  }  if  (yInitial  *  yMin  <  0)  {  return  solve(f,  min,  yMin,  initial,  yInitial,  min,  yMin);  }  [CLASS]  BrentSolver  [METHOD]  solve  [RETURN_TYPE]  double  UnivariateRealFunction  f  final  double  min  final  double  max  final  double  initial  [VARIABLES]  UnivariateRealFunction  f  String  NON_BRACKETING_MESSAGE  boolean  long  serialVersionUID  double  initial  max  min  yInitial  yMax  yMin  	projects/Math73/src/main/java/org/apache/commons/math/analysis/solvers/BrentSolver.java	0.7071067811865475	113	113	1	replace	    double  min  =  f.value(min);		non-compiled	[CE]  variable  min  is  already  defined  in  method  solve(UnivariateRealFunction,double,double,double)	14	None	add
