text	label
org.jfree.data.time.TimeSeries:935-if (startIndex == this.data.size()) {	0
org.jfree.data.time.TimeSeries:939-int endIndex = getIndex(end);	0
org.jfree.data.time.TimeSeries:940-if (endIndex < 0) { // end period is not in original series	0
org.jfree.data.time.TimeSeries:941-endIndex = -(endIndex + 1); // this is first item AFTER end period	0
org.jfree.data.time.TimeSeries:942-endIndex = endIndex - 1;// so this is last item BEFORE end	0
org.jfree.data.time.TimeSeries:944-if (endIndex < 0) {	1
org.jfree.data.time.TimeSeries:947-if (emptyRange) {	0
org.jfree.data.time.TimeSeries:953-return createCopy(startIndex, endIndex);	0
org.jfree.data.time.TimeSeries:879-if (start < 0) {	0
org.jfree.data.time.TimeSeries:882-if (end < start) {	0
org.jfree.data.time.TimeSeries:142-this(name, DEFAULT_DOMAIN_DESCRIPTION, DEFAULT_RANGE_DESCRIPTION,	0
org.jfree.data.time.TimeSeries:144-}	0
org.jfree.data.time.TimeSeries:430-if (period == null) {	0
org.jfree.data.time.TimeSeries:433-TimeSeriesDataItem dummy = new TimeSeriesDataItem(	0
org.jfree.data.time.TimeSeries:435-return Collections.binarySearch(this.data, dummy);	0
org.jfree.data.time.TimeSeries:561-add(period, value, true);	0
org.jfree.data.time.TimeSeries:562-}	0
org.jfree.data.time.TimeSeries:574-TimeSeriesDataItem item = new TimeSeriesDataItem(period, value);	0
org.jfree.data.time.TimeSeries:575-add(item, notify);	0
org.jfree.data.time.TimeSeries:576-}	0
org.jfree.data.time.TimeSeries:155-this(name, DEFAULT_DOMAIN_DESCRIPTION, DEFAULT_RANGE_DESCRIPTION,	0
org.jfree.data.time.TimeSeries:157-}	0
org.jfree.data.time.TimeSeries:174-super(name);	0
org.jfree.data.time.TimeSeries:175-this.domain = domain;	0
org.jfree.data.time.TimeSeries:176-this.range = range;	0
org.jfree.data.time.TimeSeries:177-this.timePeriodClass = timePeriodClass;	0
org.jfree.data.time.TimeSeries:178-this.data = new java.util.ArrayList();	0
org.jfree.data.time.TimeSeries:179-this.maximumItemCount = Integer.MAX_VALUE;	0
org.jfree.data.time.TimeSeries:180-this.maximumItemAge = Long.MAX_VALUE;	0
org.jfree.data.time.TimeSeries:181-}	0
org.jfree.data.time.TimeSeries:240-return this.data.size();	0
org.jfree.data.time.TimeSeries:341-return (TimeSeriesDataItem) this.data.get(index);	0
org.jfree.data.time.TimeSeries:372-return getDataItem(index).getPeriod();	0
org.jfree.data.time.TimeSeries:491-if (item == null) {	0
org.jfree.data.time.TimeSeries:494-if (!item.getPeriod().getClass().equals(this.timePeriodClass)) {	0
org.jfree.data.time.TimeSeries:506-boolean added = false;	0
org.jfree.data.time.TimeSeries:507-int count = getItemCount();	0
org.jfree.data.time.TimeSeries:508-if (count == 0) {	0
org.jfree.data.time.TimeSeries:509-this.data.add(item);	0
org.jfree.data.time.TimeSeries:510-added = true;	0
org.jfree.data.time.TimeSeries:513-RegularTimePeriod last = getTimePeriod(getItemCount() - 1);	0
org.jfree.data.time.TimeSeries:514-if (item.getPeriod().compareTo(last) > 0) {	0
org.jfree.chart.imagemap.StandardToolTipTagFragmentGenerator:54-super();	0
org.jfree.chart.imagemap.StandardToolTipTagFragmentGenerator:55-}	0
org.jfree.chart.imagemap.StandardToolTipTagFragmentGenerator:65-return " title=\"" + toolTipText	1
org.jfree.chart.util.ShapeUtilities:265-if (p1 == null) {	0
org.jfree.chart.util.ShapeUtilities:268-if (p2 == null) {	0
org.jfree.chart.util.ShapeUtilities:271-if (p1.getWindingRule() != p2.getWindingRule()) {	0
org.jfree.chart.util.ShapeUtilities:274-PathIterator iterator1 = p1.getPathIterator(null);	0
org.jfree.chart.util.ShapeUtilities:275-PathIterator iterator2 = p1.getPathIterator(null);	1
org.jfree.chart.util.ShapeUtilities:276-double[] d1 = new double[6];	0
org.jfree.chart.util.ShapeUtilities:277-double[] d2 = new double[6];	0
org.jfree.chart.util.ShapeUtilities:278-boolean done = iterator1.isDone() && iterator2.isDone();	0
org.jfree.chart.util.ShapeUtilities:279-while (!done) {	0
org.jfree.chart.util.ShapeUtilities:280-if (iterator1.isDone() != iterator2.isDone()) {	0
org.jfree.chart.util.ShapeUtilities:283-int seg1 = iterator1.currentSegment(d1);	0
org.jfree.chart.util.ShapeUtilities:284-int seg2 = iterator2.currentSegment(d2);	0
org.jfree.chart.util.ShapeUtilities:285-if (seg1 != seg2) {	0
org.jfree.chart.util.ShapeUtilities:288-if (!Arrays.equals(d1, d2)) {	0
org.jfree.chart.util.ShapeUtilities:291-iterator1.next();	0
org.jfree.chart.util.ShapeUtilities:292-iterator2.next();	0
org.jfree.chart.util.ShapeUtilities:293-done = iterator1.isDone() && iterator2.isDone();	0
org.jfree.chart.util.ShapeUtilities:294-}	0
org.jfree.chart.util.ShapeUtilities:295-return true;	0
org.jfree.chart.util.ShapeUtilities:389-private static final float SQRT2 = (float) Math.pow(2.0, 0.5);	0
org.jfree.chart.util.ShapeUtilities:84-private ShapeUtilities() {	0
org.jfree.chart.util.ShapeUtilities:85-}	0
org.jfree.chart.util.ShapeUtilities:103-if (shape instanceof Cloneable) {	0
org.jfree.chart.util.ShapeUtilities:105-return (Shape) ObjectUtilities.clone(shape);	0
org.jfree.chart.util.ShapeUtilities:107-catch (CloneNotSupportedException cnse) {	0
org.jfree.chart.util.ShapeUtilities:110-Shape result = null;	0
org.jfree.chart.util.ShapeUtilities:111-return result;	0
org.jfree.chart.util.ShapeUtilities:128-if (s1 instanceof Line2D && s2 instanceof Line2D) {	0
org.jfree.chart.util.ShapeUtilities:129-return equal((Line2D) s1, (Line2D) s2);	0
org.jfree.chart.util.ShapeUtilities:131-else if (s1 instanceof Ellipse2D && s2 instanceof Ellipse2D) {	0
org.jfree.chart.util.ShapeUtilities:132-return equal((Ellipse2D) s1, (Ellipse2D) s2);	0
org.jfree.chart.util.ShapeUtilities:134-else if (s1 instanceof Arc2D && s2 instanceof Arc2D) {	0
org.jfree.chart.util.ShapeUtilities:135-return equal((Arc2D) s1, (Arc2D) s2);	0
org.jfree.chart.util.ShapeUtilities:137-else if (s1 instanceof Polygon && s2 instanceof Polygon) {	0
org.jfree.chart.util.ShapeUtilities:138-return equal((Polygon) s1, (Polygon) s2);	0
org.jfree.chart.util.ShapeUtilities:140-else if (s1 instanceof GeneralPath && s2 instanceof GeneralPath) {	0
org.jfree.chart.util.ShapeUtilities:141-return equal((GeneralPath) s1, (GeneralPath) s2);	0
org.jfree.chart.util.ShapeUtilities:145-return ObjectUtilities.equal(s1, s2);	0
org.jfree.chart.util.ShapeUtilities:159-if (l1 == null) {	0
org.jfree.chart.util.ShapeUtilities:160-return (l2 == null);	0
org.jfree.chart.util.ShapeUtilities:162-if (l2 == null) {	0
org.jfree.chart.util.ShapeUtilities:163-return false;	0
org.jfree.chart.util.ShapeUtilities:165-if (!l1.getP1().equals(l2.getP1())) {	0
org.jfree.chart.util.ShapeUtilities:166-return false;	0
org.jfree.chart.util.ShapeUtilities:168-if (!l1.getP2().equals(l2.getP2())) {	0
org.jfree.chart.util.ShapeUtilities:169-return false;	0
org.jfree.chart.util.ShapeUtilities:171-return true;	0
org.jfree.chart.util.ShapeUtilities:184-if (e1 == null) {	0
org.jfree.chart.util.ShapeUtilities:185-return (e2 == null);	0
org.jfree.chart.util.ShapeUtilities:187-if (e2 == null) {	0
org.jfree.chart.plot.MultiplePiePlot:166-return this.dataset;	0
org.jfree.chart.plot.MultiplePiePlot:135-this(null);	0
org.jfree.chart.plot.MultiplePiePlot:136-}	0
org.jfree.chart.plot.MultiplePiePlot:144-super();	0
org.jfree.chart.plot.MultiplePiePlot:111-private double limit = 0.0;	0
org.jfree.chart.plot.MultiplePiePlot:145-this.dataset = dataset;	1
org.jfree.chart.plot.MultiplePiePlot:146-PiePlot piePlot = new PiePlot(null);	0
org.jfree.chart.plot.MultiplePiePlot:147-this.pieChart = new JFreeChart(piePlot);	0
org.jfree.chart.plot.MultiplePiePlot:148-this.pieChart.removeLegend();	0
org.jfree.chart.plot.MultiplePiePlot:149-this.dataExtractOrder = TableOrder.BY_COLUMN;	0
org.jfree.chart.plot.MultiplePiePlot:150-this.pieChart.setBackgroundPaint(null);	0
org.jfree.chart.plot.MultiplePiePlot:151-TextTitle seriesTitle = new TextTitle("Series Title",	0
org.jfree.chart.plot.MultiplePiePlot:153-seriesTitle.setPosition(RectangleEdge.BOTTOM);	0
org.jfree.chart.plot.MultiplePiePlot:154-this.pieChart.setTitle(seriesTitle);	0
org.jfree.chart.plot.MultiplePiePlot:155-this.aggregatedItemsKey = "Other";	0
org.jfree.chart.plot.MultiplePiePlot:156-this.aggregatedItemsPaint = Color.lightGray;	0
org.jfree.chart.plot.MultiplePiePlot:157-this.sectionPaints = new HashMap();	0
org.jfree.chart.plot.MultiplePiePlot:158-}	0
org.jfree.chart.plot.MultiplePiePlot:178-if (this.dataset != null) {	0
org.jfree.chart.plot.MultiplePiePlot:179-this.dataset.removeChangeListener(this);	0
org.jfree.chart.plot.MultiplePiePlot:183-this.dataset = dataset;	0
org.jfree.chart.plot.MultiplePiePlot:184-if (dataset != null) {	0
org.jfree.chart.plot.MultiplePiePlot:185-setDatasetGroup(dataset.getGroup());	0
org.jfree.chart.plot.MultiplePiePlot:186-dataset.addChangeListener(this);	0
org.jfree.chart.plot.MultiplePiePlot:190-datasetChanged(new DatasetChangeEvent(this, dataset));	0
org.jfree.chart.plot.MultiplePiePlot:191-}	0
org.jfree.chart.plot.MultiplePiePlot:201-return this.pieChart;	0
org.jfree.chart.plot.MultiplePiePlot:213-if (pieChart == null) {	0
org.jfree.chart.plot.MultiplePiePlot:214-throw new IllegalArgumentException("Null 'pieChart' argument.");	0
org.jfree.chart.plot.MultiplePiePlot:216-if (!(pieChart.getPlot() instanceof PiePlot)) {	0
org.jfree.chart.plot.MultiplePiePlot:217-throw new IllegalArgumentException("The 'pieChart' argument must "	0
org.jfree.chart.plot.MultiplePiePlot:220-this.pieChart = pieChart;	0
org.jfree.chart.plot.MultiplePiePlot:221-fireChangeEvent();	0
org.jfree.chart.plot.MultiplePiePlot:222-}	0
org.jfree.chart.plot.MultiplePiePlot:230-return this.dataExtractOrder;	0
org.jfree.chart.plot.MultiplePiePlot:240-if (order == null) {	0
org.jfree.chart.plot.MultiplePiePlot:241-throw new IllegalArgumentException("Null 'order' argument");	0
org.jfree.chart.plot.MultiplePiePlot:243-this.dataExtractOrder = order;	0
org.jfree.chart.plot.MultiplePiePlot:244-fireChangeEvent();	0
org.jfree.chart.plot.MultiplePiePlot:245-}	0
org.jfree.chart.plot.MultiplePiePlot:254-return this.limit;	0
org.jfree.chart.plot.MultiplePiePlot:264-this.limit = limit;	0
org.jfree.chart.plot.MultiplePiePlot:265-fireChangeEvent();	0
org.jfree.chart.plot.MultiplePiePlot:266-}	0
org.jfree.chart.plot.MultiplePiePlot:277-return this.aggregatedItemsKey;	0
org.jfree.chart.plot.MultiplePiePlot:289-if (key == null) {	0
org.jfree.chart.plot.MultiplePiePlot:290-throw new IllegalArgumentException("Null 'key' argument.");	0
org.jfree.chart.plot.MultiplePiePlot:292-this.aggregatedItemsKey = key;	0
org.jfree.chart.plot.MultiplePiePlot:293-fireChangeEvent();	0
org.jfree.chart.plot.MultiplePiePlot:294-}	0
org.jfree.chart.block.BorderArrangement:147-else if (w == LengthConstraintType.FIXED) {	0
org.jfree.chart.block.BorderArrangement:148-if (h == LengthConstraintType.NONE) {	0
org.jfree.chart.block.BorderArrangement:149-contentSize = arrangeFN(container, g2, constraint.getWidth());	0
org.jfree.chart.block.BorderArrangement:151-else if (h == LengthConstraintType.FIXED) {	0
org.jfree.chart.block.BorderArrangement:152-contentSize = arrangeFF(container, g2, constraint);	0
org.jfree.chart.block.BorderArrangement:277-double[] w = new double[5];	0
org.jfree.chart.block.BorderArrangement:278-double[] h = new double[5];	0
org.jfree.chart.block.BorderArrangement:279-RectangleConstraint c1 = new RectangleConstraint(width, null,	0
org.jfree.chart.block.BorderArrangement:282-if (this.topBlock != null) {	0
org.jfree.chart.block.BorderArrangement:287-if (this.bottomBlock != null) {	0
org.jfree.chart.block.BorderArrangement:292-RectangleConstraint c2 = new RectangleConstraint(0.0,	0
org.jfree.chart.block.BorderArrangement:295-if (this.leftBlock != null) {	0
org.jfree.chart.block.BorderArrangement:296-Size2D size = this.leftBlock.arrange(g2, c2);	0
org.jfree.chart.block.BorderArrangement:297-w[2] = size.width;	0
org.jfree.chart.block.BorderArrangement:298-h[2] = size.height;	0
org.jfree.chart.block.BorderArrangement:300-if (this.rightBlock != null) {	0
org.jfree.chart.block.BorderArrangement:301-double maxW = Math.max(width - w[2], 0.0);	0
org.jfree.chart.block.BorderArrangement:302-RectangleConstraint c3 = new RectangleConstraint(0.0,	0
org.jfree.chart.block.BorderArrangement:306-Size2D size = this.rightBlock.arrange(g2, c3);	0
org.jfree.chart.block.BorderArrangement:307-w[3] = size.width;	0
org.jfree.chart.block.BorderArrangement:308-h[3] = size.height;	0
org.jfree.chart.block.BorderArrangement:311-h[2] = Math.max(h[2], h[3]);	0
org.jfree.chart.block.BorderArrangement:312-h[3] = h[2];	0
org.jfree.chart.block.BorderArrangement:314-if (this.centerBlock != null) {	0
org.jfree.chart.block.BorderArrangement:315-RectangleConstraint c4 = new RectangleConstraint(width - w[2]	0
org.jfree.chart.block.BorderArrangement:318-Size2D size = this.centerBlock.arrange(g2, c4);	0
org.jfree.chart.block.BorderArrangement:319-w[4] = size.width;	0
org.jfree.chart.block.BorderArrangement:320-h[4] = size.height;	0
org.jfree.chart.block.BorderArrangement:322-double height = h[0] + h[1] + Math.max(h[2], Math.max(h[3], h[4]));	0
org.jfree.chart.block.BorderArrangement:323-return arrange(container, g2, new RectangleConstraint(width, height));	0
org.jfree.chart.block.BorderArrangement:424-double[] w = new double[5];	0
org.jfree.chart.block.BorderArrangement:425-double[] h = new double[5];	0
org.jfree.chart.block.BorderArrangement:426-w[0] = constraint.getWidth();	0
org.jfree.chart.block.BorderArrangement:427-if (this.topBlock != null) {	0
org.jfree.chart.block.BorderArrangement:435-w[1] = w[0];	0
org.jfree.chart.block.BorderArrangement:436-if (this.bottomBlock != null) {	0
org.jfree.chart.block.BorderArrangement:443-h[2] = constraint.getHeight() - h[1] - h[0];	0
org.jfree.chart.block.BorderArrangement:444-if (this.leftBlock != null) {	0
org.jfree.chart.block.BorderArrangement:445-RectangleConstraint c3 = new RectangleConstraint(0.0,	0
org.jfree.chart.block.BorderArrangement:449-Size2D size = this.leftBlock.arrange(g2, c3);	0
org.jfree.chart.block.BorderArrangement:450-w[2] = size.width;	0
org.jfree.chart.block.BorderArrangement:452-h[3] = h[2];	0
org.jfree.chart.block.BorderArrangement:453-if (this.rightBlock != null) {	0
org.jfree.chart.block.BorderArrangement:454-RectangleConstraint c4 = new RectangleConstraint(0.0,	0
org.jfree.chart.block.BorderArrangement:458-Size2D size = this.rightBlock.arrange(g2, c4);	0
org.jfree.chart.block.BorderArrangement:459-w[3] = size.width;	0
org.jfree.chart.block.BorderArrangement:461-h[4] = h[2];	0
org.jfree.chart.block.BorderArrangement:462-w[4] = constraint.getWidth() - w[3] - w[2];	0
org.jfree.chart.block.BorderArrangement:463-RectangleConstraint c5 = new RectangleConstraint(w[4], h[4]);	0
org.jfree.chart.block.BorderArrangement:464-if (this.centerBlock != null) {	0
org.jfree.chart.plot.PiePlot:551-return this.dataset;	0
org.jfree.chart.plot.PiePlot:670-return this.interiorGap;	0
org.jfree.chart.plot.PiePlot:706-return this.circular;	0
org.jfree.chart.plot.PiePlot:1398-return this.labelGenerator;	0
org.jfree.chart.plot.PiePlot:1423-return this.labelGap;	0
org.jfree.chart.plot.PiePlot:1448-return this.maximumLabelWidth;	0
org.jfree.chart.plot.PiePlot:2049-PiePlotState state = new PiePlotState(info);	0
org.jfree.chart.plot.PiePlot:2050-state.setPassesRequired(2);	0
org.jfree.chart.plot.PiePlot:2051-state.setTotal(DatasetUtilities.calculatePieDatasetTotal(	1
org.jfree.chart.plot.PiePlot:2611-LegendItemCollection result = new LegendItemCollection();	0
org.jfree.chart.plot.PiePlot:2612-if (this.dataset == null) {	0
org.jfree.chart.plot.PiePlot:2613-return result;	0
org.jfree.chart.plot.PiePlot:492-super();	0
org.jfree.chart.plot.PiePlot:316-private transient Paint shadowPaint = Color.gray;	0
org.jfree.chart.plot.PiePlot:319-private double shadowXOffset = 4.0f;	0
org.jfree.chart.plot.PiePlot:322-private double shadowYOffset = 4.0f;	0
org.jfree.chart.plot.PiePlot:365-private boolean simpleLabels = true;	0
org.jfree.chart.plot.PiePlot:383-private double maximumLabelWidth = 0.14;	0
org.jfree.chart.plot.PiePlot:389-private double labelGap = 0.025;	0
org.jfree.chart.plot.PiePlot:395-private double labelLinkMargin = 0.025;	0
org.jfree.chart.plot.PiePlot:398-private transient Paint labelLinkPaint = Color.black;	0
org.jfree.chart.plot.PiePlot:401-private transient Stroke labelLinkStroke = new BasicStroke(0.5f);	0
org.jfree.chart.plot.PiePlot:493-this.dataset = dataset;	0
org.jfree.chart.plot.PiePlot:494-if (dataset != null) {	0
org.jfree.chart.plot.PiePlot:497-this.pieIndex = 0;	0
org.jfree.chart.plot.PiePlot:499-this.interiorGap = DEFAULT_INTERIOR_GAP;	0
org.jfree.chart.plot.PiePlot:500-this.circular = true;	0
org.jfree.chart.plot.PiePlot:501-this.startAngle = DEFAULT_START_ANGLE;	0
org.jfree.chart.plot.PiePlot:502-this.direction = Rotation.CLOCKWISE;	0
org.jfree.chart.plot.PiePlot:503-this.minimumArcAngleToDraw = DEFAULT_MINIMUM_ARC_ANGLE_TO_DRAW;	0
org.jfree.chart.plot.PiePlot:505-this.sectionPaintMap = new PaintMap();	0
org.jfree.chart.plot.PiePlot:506-this.baseSectionPaint = Color.gray;	0
org.jfree.chart.plot.PiePlot:508-this.sectionOutlinesVisible = true;	0
org.jfree.chart.plot.PiePlot:509-this.sectionOutlinePaintMap = new PaintMap();	0
org.jfree.chart.plot.PiePlot:510-this.baseSectionOutlinePaint = DEFAULT_OUTLINE_PAINT;	0
org.jfree.chart.plot.PiePlot:512-this.sectionOutlineStrokeMap = new StrokeMap();	0
org.jfree.chart.plot.PiePlot:513-this.baseSectionOutlineStroke = DEFAULT_OUTLINE_STROKE;	0
org.jfree.chart.plot.PiePlot:515-this.explodePercentages = new TreeMap();	0
org.jfree.chart.plot.PiePlot:517-this.labelGenerator = new StandardPieSectionLabelGenerator();	0
org.jfree.chart.plot.PiePlot:518-this.labelFont = DEFAULT_LABEL_FONT;	0
org.jfree.chart.plot.PiePlot:519-this.labelPaint = DEFAULT_LABEL_PAINT;	0
org.jfree.chart.plot.PiePlot:520-this.labelBackgroundPaint = DEFAULT_LABEL_BACKGROUND_PAINT;	0
org.jfree.chart.plot.PiePlot:521-this.labelOutlinePaint = DEFAULT_LABEL_OUTLINE_PAINT;	0
org.jfree.chart.plot.PiePlot:522-this.labelOutlineStroke = DEFAULT_LABEL_OUTLINE_STROKE;	0
org.jfree.chart.plot.PiePlot:523-this.labelShadowPaint = DEFAULT_LABEL_SHADOW_PAINT;	0
org.jfree.chart.plot.PiePlot:524-this.labelLinksVisible = true;	0
org.jfree.chart.plot.PiePlot:525-this.labelDistributor = new PieLabelDistributor(0);	0
org.jfree.chart.plot.PiePlot:527-this.simpleLabels = false;	0
org.jfree.chart.plot.PiePlot:528-this.simpleLabelOffset = new RectangleInsets(UnitType.RELATIVE, 0.18,	0
