projects/Compress43/src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveOutputStream.java589closeCopiedEntry(is2PhaseSource);
projects/Compress43/src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveOutputStream.java589if(is2PhaseSource){closeCopiedEntry(is2PhaseSource);}
projects/Compress43/src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveOutputStream.java589if(is2PhaseSource>0){closeCopiedEntry(is2PhaseSource);}else{putRawArchiveEntry(ae,is2PhaseSource);}
projects/Compress43/src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveOutputStream.java589if(is2PhaseSource){closeArchiveEntry(ae,is2PhaseSource);}else{putRawArchiveEntry(ae,is2PhaseSource);}
projects/Compress43/src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveOutputStream.java589if(is2PhaseSource){addRawArchiveEntry(Zip64ExtendedInformationExtraField.HEADER_ID);}else{addRawArchiveEntry(Zip64ExtendedInformationExtraField.HEADER_ID
projects/Compress43/src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveOutputStream.java589if(is2PhaseSource){addRawArchiveEntry(Zip64ExtendedInformationExtraField.HEADER_ID);}else{addRawArchiveEntry(Zip64ExtendedInformationExtraField.HEADER_ID,
projects/Compress43/src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveOutputStream.java589if(!isEnabled(Zip64ExtendedInformationExtraField.HEADER_ID)){thrownewIllegalStateException("");}
projects/Compress43/src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveOutputStream.java589if(is2PhaseSource){addRawArchiveEntry(Zip64ExtendedInformationExtraField.HEADER_ID);}else{addRawArchiveEntry(Zip64ExtendedInformationExtraField.HEADER_ID,entry
projects/Compress43/src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveOutputStream.java589if(!isEnabled(Zip64ExtendedInformationExtraField.HEADER_ID)){addRawArchiveEntry(entry);}
projects/Compress43/src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveOutputStream.java589if(!isEnabled(Zip64ExtendedInformationExtraField.HEADER_ID)){addRawArchiveEntry(entry,zipEncoding);}
projects/Compress43/src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveOutputStream.java589if(is2PhaseSource!=null&&is2PhaseSource){closeCopiedEntry(is2PhaseSource);}
projects/Compress43/src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveOutputStream.java589if(is2PhaseSource!=null&&is2PhaseSource.length>0){closeCopiedEntry(is2PhaseSource);}
projects/Compress43/src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveOutputStream.java589if(is2PhaseSource!=null&&is2PhaseSource.getCompressedSize()>=ArchiveEntry.SIZE_UNKNOWN){closeCopiedEntry(is2PhaseSource);}
projects/Compress43/src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveOutputStream.java589if(is2PhaseSource!=null&&is2PhaseSource){closeArchiveEntry(is2PhaseSource);}
projects/Compress43/src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveOutputStream.java589if(is2PhaseSource!=null&&is2PhaseSource.getCompressedSize()==ArchiveEntry.SIZE_UNKNOWN){closeCopiedEntry(is2PhaseSource);}
projects/Compress43/src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveOutputStream.java589if(is2PhaseSource){closeArchiveEntry(ae);}else{updateZipInputStream(rawStream);}
projects/Compress43/src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveOutputStream.java589if(is2PhaseSource||isCrc){closeCopiedEntry(is2PhaseSource);}else{updateZipInputStream(rawStream);}
projects/Compress43/src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveOutputStream.java589if(is2PhaseSource>0){closeCopiedEntry(is2PhaseSource);}else{updateZipInputStream(rawStream);}
projects/Compress43/src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveOutputStream.java589if(is2PhaseSource){closeArchiveEntry(ae,is2PhaseSource);}else{updateZipInputStream(rawStream);}
projects/Compress43/src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveOutputStream.java589if(is2PhaseSource>0){closeArchiveEntry(is2PhaseSource);}else{addRawArchiveEntry(null,is2PhaseSource);}
projects/Compress43/src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveOutputStream.java589if(is2PhaseSource<=0){closeCopiedEntry(is2PhaseSource);}else{addRawArchiveEntry(null,is2PhaseSource);}
projects/Compress43/src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveOutputStream.java589if(is2PhaseSource!=null){closeArchiveEntry(is2PhaseSource);}else{addRawArchiveEntry(null,is2PhaseSource);}
projects/Compress43/src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveOutputStream.java589if(is2PhaseSource){closeArchiveEntry(ae);}else{addRawArchiveEntry(null,is2PhaseSource);}
projects/Compress43/src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveOutputStream.java589removeExtraField(Zip64ExtendedInformationExtraField.HEADER_ID+comment);
projects/Compress43/src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveOutputStream.java589if(is2PhaseSource||is2PhaseSource){closeArchiveEntry(is2PhaseSource);}else{addRawArchiveEntry(entry,is2PhaseSource);}
projects/Compress43/src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveOutputStream.java589if(is2PhaseSource>0){closeArchiveEntry(is2PhaseSource);}else{addRawArchiveEntry(entry,is2PhaseSource);}
projects/Compress43/src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveOutputStream.java589if(is2PhaseSource){closeArchiveEntry(ae);}else{addRawArchiveEntry(entry,is2PhaseSource);}
projects/Compress43/src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveOutputStream.java589if(ae!=null){closeCopiedEntry(is2PhaseSource);}else{addRawArchiveEntry(entry,is2PhaseSource);}
projects/Compress43/src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveOutputStream.java589if(is2PhaseSource){closeArchiveEntry(ae);}else{rawStream.close();}
projects/Compress43/src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveOutputStream.java589if(is2PhaseSource>0){closeCopiedEntry(is2PhaseSource);}else{rawStream.close();}
projects/Compress43/src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveOutputStream.java589if(is2PhaseSource){closeEntry(is2PhaseSource);}else{rawStream.close();}
projects/Compress43/src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveOutputStream.java589if(!isEnabled(Zip64ExtendedInformationExtraField.HEADER_ID)){closeCopiedEntry(is2PhaseSource);}else{addRawArchiveEntry(ae,is2PhaseSource);}
projects/Compress43/src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveOutputStream.java589if(is2PhaseSource){closeArchiveEntry(ae,is2PhaseSource);}else{addRawArchiveEntry(ae,is2PhaseSource);}
projects/Compress43/src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveOutputStream.java589if(is2PhaseSource||is2PhaseSource){closeArchiveEntry(is2PhaseSource);}else{addRawArchiveEntry(ae,is2PhaseSource);}
projects/Compress43/src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveOutputStream.java589if(is2PhaseSource){closeArchiveEntry(ae);}
projects/Compress43/src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveOutputStream.java589if(is2PhaseSource){closeArchiveEntry(ae,is2PhaseSource);}
projects/Compress43/src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveOutputStream.java589if(is2PhaseSource){closeArchiveEntry(is2PhaseSource);}else{addRawArchiveEntry(ae,IS2PhaseSource);}
projects/Compress43/src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveOutputStream.java589addRawArchiveEntry(entry,is2PhaseSource);
projects/Compress43/src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveOutputStream.java589if(is2PhaseSource){addRawArchiveEntry(entry,is2PhaseSource);}
projects/Compress43/src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveOutputStream.java589putArchiveEntry(entry,is2PhaseSource);
projects/Compress43/src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveOutputStream.java589if(is2PhaseSource){addRawArchiveEntry(entry,is2PhaseSource);}else{thrownewIllegalStateException("");}
projects/Compress43/src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveOutputStream.java589if(is2PhaseSource){addRawArchiveEntry(entry,is2PhaseSource);}else{thrownewIllegalArgumentException("");}
projects/Compress43/src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveOutputStream.java589putArchiveEntry(is2PhaseSource,entry);
projects/Compress43/src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveOutputStream.java589if(is2PhaseSource==false){closeArchiveEntry(is2PhaseSource);}
projects/Compress43/src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveOutputStream.java589if(is2PhaseSource!=false){putArchiveEntry(is2PhaseSource);}
projects/Compress43/src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveOutputStream.java589if(is2PhaseSource!=true){closeArchiveEntry(is2PhaseSource);}
projects/Compress43/src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveOutputStream.java589if(is2PhaseSource>=false){closeArchiveEntry(is2PhaseSource);}
projects/Compress43/src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveOutputStream.java589if(is2PhaseSource!=false){removeArchiveEntry(is2PhaseSource);}
projects/Compress43/src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveOutputStream.java589if(is2PhaseSource!=false){addRawArchiveEntry(is2PhaseSource);}
projects/Compress43/src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveOutputStream.java589if(is2PhaseSource>=0){closeCopiedEntry(is2PhaseSource);}else{putArchiveEntry(ae,is2PhaseSource);}
projects/Compress43/src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveOutputStream.java589if(is2PhaseSource<0){closeCopiedEntry(is2PhaseSource);}else{putArchiveEntry(ae,is2PhaseSource);}
projects/Compress43/src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveOutputStream.java589if(is2PhaseSource!=0){closeCopiedEntry(is2PhaseSource);}else{putArchiveEntry(ae,is2PhaseSource);}
projects/Compress43/src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveOutputStream.java589if(is2PhaseSource<=0){closeCopiedEntry(is2PhaseSource);}else{putArchiveEntry(ae,is2PhaseSource);}
projects/Compress43/src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveOutputStream.java589if(is2PhaseSource==0){closeCopiedEntry(is2PhaseSource);}else{putArchiveEntry(ae,is2PhaseSource);}
projects/Compress43/src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveOutputStream.java589if(is2PhaseSource>0){closeArchiveEntry(is2PhaseSource);}else{putArchiveEntry(ae,is2PhaseSource);}
projects/Compress43/src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveOutputStream.java589if(is2PhaseSource==false){closeRawArchiveEntry(is2PhaseSource);}
projects/Compress43/src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveOutputStream.java589closeRawArchiveEntry(is2PhaseSource);
projects/Compress43/src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveOutputStream.java589CloseRawArchiveEntry(is2PhaseSource);
projects/Compress43/src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveOutputStream.java589removeRawArchiveEntry(is2PhaseSource);
projects/Compress43/src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveOutputStream.java589readRawArchiveEntry(is2PhaseSource);
projects/Compress43/src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveOutputStream.java589if(is2PhaseSource){closeRawArchiveEntry(false,is2PhaseSource);}else{addRawArchiveEntry(false,is2PhaseSource);}
projects/Compress43/src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveOutputStream.java589if(is2PhaseSource){closeRawArchiveEntry(null,is2PhaseSource);}
projects/Compress43/src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveOutputStream.java589if(is2PhaseSource){closeRawArchiveEntry(inputStream,is2PhaseSource);}else{addRawArchiveEntry(inputStream,is2PhaseSource);}
projects/Compress43/src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveOutputStream.java589if(is2PhaseSource){closeRawArchiveEntry(this,is2PhaseSource);}else{addRawArchiveEntry(null,is2PhaseSource);}
projects/Compress43/src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveOutputStream.java589if(is2PhaseSource){closeRawArchiveEntry(null,is2PhaseSource);}else{addRawArchiveEntry(false,is2PhaseSource);}
projects/Compress43/src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveOutputStream.java589luate(ae,is2PhaseSource)){closeCopiedEntry(is2PhaseSource);}else{rawStream.close();}
projects/Compress43/src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveOutputStream.java589luate(ae,is2PhaseSource)){closeCopiedEntry(is2PhaseSource);
projects/Compress43/src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveOutputStream.java589luate(ae,is2PhaseSource)){closeCopiedEntry(is2PhaseSource);}
projects/Compress43/src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveOutputStream.java589luate(rawStream,is2PhaseSource)&&ae.getCompressedSize()==ArchiveEntry.SIZE_UNKNOWN){closeCopiedEntry(is2PhaseSource);}else{rawStream.close();}
projects/Compress43/src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveOutputStream.java589luate(rawStream,is2PhaseSource)&&ae.getCompressedSize()!=ArchiveEntry.SIZE_UNKNOWN){closeCopiedEntry(is2PhaseSource);}else{rawStream.close();}
projects/Compress43/src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveOutputStream.java589luate(rawStream,is2PhaseSource)&&ae.getCompressedSize()==ArchiveEntry.SIZE_UNKNOWN){closeCopiedEntry(is2PhaseSource);}
projects/Compress43/src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveOutputStream.java589luate(rawStream,is2PhaseSource)&&ae.getCompressedSize()!=ArchiveEntry.SIZE_UNKNOWN){closeCopiedEntry(is2PhaseSource);}
projects/Compress43/src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveOutputStream.java589luate(ae,is2PhaseSource)){closeCopiedEntry(is2PhaseSource);}else{updateZipInputStream(rawStream);}
projects/Compress43/src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveOutputStream.java589luate(rawStream,is2PhaseSource)&&updateZipInputStream(rawStream);
projects/Compress43/src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveOutputStream.java589luate(stream,is2PhaseSource)){closeCopiedEntry(is2PhaseSource);}else{updateZipInputStream(rawStream);}
projects/Compress43/src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveOutputStream.java589luate(rawStream,is2PhaseSource)&&removeExtraField(Zip64ExtendedInformationExtraField.HEADER_ID);
projects/Compress43/src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveOutputStream.java589luate(rawStream,is2PhaseSource)||updateZipInputStream(rawStream);
projects/Compress43/src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveOutputStream.java589luate(rawStream,is2PhaseSource)){closeCopiedEntry(ae);}else{updateZipInputStream(rawStream);}
projects/Compress43/src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveOutputStream.java589if(is2PhaseSource){closeCopiedEntry(ae,ae);}else{updateZipInputStream(rawStream);}
projects/Compress43/src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveOutputStream.java589if(is2PhaseSource){closeCopiedEntry(ae,rawStream);}else{updateZipInputStream(rawStream);}
projects/Compress43/src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveOutputStream.java589if(is2PhaseSource){closeCopiedEntry(ae,ae.getCompressedSize());}else{updateZipInputStream(rawStream);}
projects/Compress43/src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveOutputStream.java589if(is2PhaseSource||is2PhaseSource){closeArchiveEntry(ae);}
projects/Compress43/src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveOutputStream.java589if(!is2PhaseSource){closeArchiveEntry(ae);}
projects/Compress43/src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveOutputStream.java589if(is2PhaseSource){closeArchiveEntry(ae,null);}
projects/Compress43/src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveOutputStream.java589if(is2PhaseSource){closeArchiveEntry(ae,newEntryMetaData());}
projects/Compress43/src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveOutputStream.java589if(is2PhaseSource){closeCopiedEntry();}
projects/Compress43/src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveOutputStream.java589if(!isEnabled(Feature.QUOTE_FIELD_NAMES)){if(is2PhaseSource){closeCopiedEntry();}
projects/Compress43/src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveOutputStream.java589if(!isEnabled(Feature.QUOTE_FIELD_NAMES)){if(is2PhaseSource){closeCopiedEntry();}else{putArchiveEntry(ae,is2PhaseSource);}
projects/Compress43/src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveOutputStream.java589if(is2PhaseSource||isCrc){closeCopiedEntry();}else{putArchiveEntry(ae,is2PhaseSource);}
projects/Compress43/src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveOutputStream.java589if(is2PhaseSource){closeCurrentEntry();}else{putArchiveEntry(ae,is2PhaseSource);}
projects/Compress43/src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveOutputStream.java589if(is2PhaseSource){closeRawArchiveEntry();}else{putArchiveEntry(ae,is2PhaseSource);}
projects/Compress43/src/main/java/org/apache/commons/compress/archivers/zip/ZipArchiveOutputStream.java589if(is2PhaseSource==null&&is2PhaseSource){closeCopiedEntry(is2PhaseSource);}
