projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_RCDSIZE);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_BLKSIZE);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RCDIZE,TarBuffer.DEFAULT_BACKSLASH);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_BACKSLASH,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_SIZE);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_BLKSIZE,1);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_BLKSIZE,0,0);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_TEST_VERSION);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_TEST_OUTPUT);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_TEST_VERSION,TarBuffer.DEFAULT_TEST_VERSION,TarBuffer.DEFAULT_TEST_VERSION,TarBuffer.DEFAULT_TEST_VERSION);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_TEST_VERSION,TarBuffer.DEFAULT_TEST_VERSION,TarBuffer.DEFAULT_TEST_VERSION,TarBuffer.DEFAULT_TEST_VERSION,TarBuffer.DEFAULT_TEST_VERSION);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_TEST_VERSION,TarBuffer.DEFAULT_TEST_VERSION,TarBuffer.DEFAULT_TEST_VERSION);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_TEST_SIZE);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_TEST_OUTPUT,TarBuffer.DEFAULT_TEST_OUTPUT);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_BACKSLASH,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_POSIX);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_BACKSLASH);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_CRDSIZE,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_TOKENS);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_GNU,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_BLKSIZE);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_GNU,TarBuffer.DEFAULT_GLOBAL);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_GNU,TarBuffer.DEFAULT_POSIX);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_RCDSIZE);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_RCDSIZE);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_RCDSIZE);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RCDSIZE);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_RCDSIZE);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_RCDIZE,false);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_ENTRY,LONGFILE_GNU);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_ENTRY,2);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_ENTRY,8);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RCDIZE,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_PLAIN);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_RCDSIZE,10);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_RCDSIZE,assemLen,BigNUMBER_POSIX);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_CRDSIZE,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_HEADERS,0);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_HEADERS,TarBuffer.DEFAULT_CRDSIZE);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_CRDSIZE,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_HEADERS,4);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_CRDSIZE,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_HEADERS,true);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_CRDSIZE,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_HEADERS,false);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_CRDSIZE,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_HEADERS,8);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_HEADERS,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_CRDSIZE);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_BACKSLASH,0);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_BACKSLASH,4);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_BACKSLASH,TarBuffer.DEFAULT_BLKSIZE);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_BACKSLASH,8);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_BACKSLASH,2);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_BACKSLASH,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_RCDSIZE);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_BACKSLASH,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_BLKSIZE);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_ENTRY,LONGFILE_TRUNCATE);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_TRUNCATE,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_ENTRY,LONGFILE_GNU);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_ENTRY,TarBuffer.DEFAULT_RCDSIZE,LONGFILE_GNU);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_ENTRY,TarBuffer.DEFAULT_TRUNCATE,LONGFILE_GNU);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_GNU,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_ENTRY,LONGFILE_GNU);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_BRIDGE,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_ENTRY,LONGFILE_GNU);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_GLOBAL,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_BACKSLASH);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_GLOBAL,TarBuffer.DEFAULT_BACKSLASH,TarBuffer.DEFAULT_RCDSIZE);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_BACKSLASH,TarBuffer.DEFAULT_GLOBAL,TarBuffer.DEFAULT_RCDSIZE);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_GLOBAL,TarBuffer.DEFAULT_BACKSLASH);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_GLOBAL,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_BLOBAL);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_GNU,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_GLOBAL);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_GLOBAL,TarBuffer.DEFAULT_RCDSIZE);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_BLKSIZE,false,0);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_BLKSIZE,false,true);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_BACKSLASH,false);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_CRDIZE,TarBuffer.DEFAULT_BLKSIZE,false);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RCDIZE,TarBuffer.DEFAULT_BLKSIZE,true,false);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RCDIZE,TarBuffer.DEFAULT_BACKSLASH,true);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RCDIZE,TarBuffer.DEFAULT_BLKSIZE,true,0);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_RCDSIZE,assemLen,longFileMode);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_RCDSIZE,longFileMode,assemLen);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_RCDSIZE,currName,assemLen,bigNumberMode);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_RCDSIZE,longFileMode,assemLen,bigNumberMode);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_RCDSIZE,shortFileMode,assemLen,bigNumberMode);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_RCDSIZE,assemSize,bigNumberMode);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_BLKSIZE,0,1);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_BLKSIZE,0,2);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_BLKSIZE,0,4);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_BLKSIZE,0,8);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_BLKSIZE,0,3);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_BLKSIZE,0,10);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_VERSION,TarBuffer.DEFAULT_VERSION,TarBuffer.DEFAULT_VERSION,TarBuffer.DEFAULT_VERSION,TarBuffer.DEFAULT_VERSION,TarBuffer.DEFAULT_VERS
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_VERSION,TarBuffer.DEFAULT_VERSION,TarBuffer.DEFAULT_VERSION,TarBuffer.DEFAULT_VERSION,TarBuffer.DEFAULT_VERSION,TarBuffer.DEFAULT
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_VERSION,TarBuffer.DEFAULT_VERSION,TarBuffer.DEFAULT_VERSION,TarBuffer.DEFAULT_VERSION,TarBuffer.DEFAULT_VERSION,TarBuffer.DEFAULT_
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_VERSION,TarBuffer.DEFAULT_VERSION,TarBuffer.DEFAULT_VERSION,TarBuffer.DEFAULT_VERSION,TarBuffer.DEFAULT_VERSION,TarBuffer.DEFA
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_VERSION,TarBuffer.DEFAULT_VERSION,TarBuffer.DEFAULT_VERSION,TarBuffer.DEFAULT_VERSION,TarBuffer.DEFAULT_VERSION,TarBuffer.DEFAUL
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_VERSION,TarBuffer.DEFAULT_VERSION,TarBuffer.DEFAULT_VERSION,TarBuffer.DEFAULT_VERSION,TarBuffer.DEFAULT_VERSION,TarBuffer.DEFAULT_VERSION,TarBuffer.DEFA
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_VERSION,TarBuffer.DEFAULT_VERSION,TarBuffer.DEFAULT_VERSION,TarBuffer.DEFAULT_VERSION,TarBuffer.DEFAULT_VERSION,TarBuffer.DEFAULT_VERSION,TarBuffer.DE
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RANGE,TarBuffer.DEFAULT_RCDSIZE,1);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RANGE,TarBuffer.DEFAULT_RCDSIZE,3);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RANGE,TarBuffer.DEFAULT_RCDSIZE,0,2);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RANGE,TarBuffer.DEFAULT_RCDSIZE,0,0);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_RANGE,0);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_GLOBAL,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_RCDSIZE,0);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_GLOBAL,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_GLOBAL);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_GLOBAL,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_BLKSIZE);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_GLOBAL,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_RCDSIZE,true);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_GLOBAL,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_RCDSIZE,4);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_GLOBAL,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_RCDSIZE,false);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_GLOBAL,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_RCDSIZE,2);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RCDIZE,TarBuffer.DEFAULT_BACKSLASH,0);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RCDIZE,TarBuffer.DEFAULT_BACKSLASH,4);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_BACKSLASH,TarBuffer.DEFAULT_RCDIZE);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RCDIZE,TarBuffer.DEFAULT_BACKSLASH,8);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RCDIZE,TarBuffer.DEFAULT_BACKSLASH,2);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RCDIZE,TarBuffer.DEFAULT_BACKSLASH,1);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_CRDSIZE,TarBuffer.DEFAULT_BLKSIZE,1);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_CRDSIZE,TarBuffer.DEFAULT_BLKSIZE,3);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_CRDSIZE,TarBuffer.DEFAULT_BLKSIZE,5);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_CRDSIZE,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_ENTRY,0);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_CRDSIZE,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_ENTRY,false);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_CRDSIZE,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_ENTRY,4);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_CRDSIZE,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_ENTRY,true);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_ENTRY,TarBuffer.DEFAULT_CRDSIZE);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_CRDSIZE,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_ENTRY,2);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_CRDSIZE,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_ENTRY,8);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RANGE,TarBuffer.DEFAULT_RCDSIZE,5);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RCDIZE,TarBuffer.DEFAULT_BLKSIZE,1);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RCDIZE,TarBuffer.DEFAULT_BLKSIZE,3);
